pfr_player_id,pfr_player_name,player_id,pick,round,season,pass_attempt_difference,starting_team,is_on_new_team,total_pts,total_games,points_per_game,total_targets,targets_per_game,wopr_per_game,epa_per_game,air_yards_per_game,points_ly,targets_ly,targets_pg_ly,total_games_ly,points_2y,targets_2y,targets_pg_2y,total_games_2y,points_3y,targets_3y,targets_pg_3y,total_games_3y,epa_pg_ly,wopr_pg_ly,air_yards_pg_ly,wopr_pg_2y,wopr_pg_3y,years_pro,position,total_positional_investment,targets_added_this_year,target_dropoff,combine_cluster,pfr_id
KerlJe00,Jeremy Kerley,00-0028091,153,5,2014,0,NYJ,0,95.41250000000001,17,5.612500000000001,79.6875,4.6875,0.3236674203549501,-0.9725992545082605,39.375,9.533333333333333,76.5,6,12.75,9.823749999999999,102,6,17,5.903333333333333,49.9375,3.9166666666666665,12.75,1.498813015419401,0.4492559853121532,52.75,0.4538937427426147,0.4538937427426147,3,WR,0.55,206.125,211.4375,1,KerlJe00
KerlJe00,Jeremy Kerley,00-0028091,153,5,2015,0,NYJ,0,45.900000000000006,5.3125,8.64,27.625,5.2,0.21979591917766247,0.6218214444932528,26.8,5.612500000000001,79.6875,4.6875,17,9.533333333333333,76.5,6,12.75,9.823749999999999,102,6,17,-0.9725992545082605,0.3236674203549501,39.375,0.4492559853121532,0.4492559853121532,4,WR,0.62,165.75,196.5625,1,KerlJe00
KerlJe00,Jeremy Kerley,00-0028091,153,5,2016,-78,SF,1,157.99374999999998,17,9.29375,122.1875,7.1875,0.5491974067125255,-1.4695694633578829,61.75,8.64,27.625,5.2,5.3125,5.612500000000001,79.6875,4.6875,17,9.533333333333333,76.5,6,12.75,0.6218214444932528,0.21979591917766247,26.8,0.3236674203549501,0.3236674203549501,5,WR,0.06,4.25,161.5,1,KerlJe00
KerlJe00,Jeremy Kerley,00-0028091,153,5,2017,59,NYJ,1,50.681250000000006,7.4375,6.814285714285715,28.6875,3.857142857142857,0.310894022295838,2.2897355090142697,34.857142857142854,9.29375,122.1875,7.1875,17,8.64,27.625,5.2,5.3125,5.612500000000001,79.6875,4.6875,17,-1.4695694633578829,0.5491974067125255,61.75,0.21979591917766247,0.21979591917766247,6,WR,0.52,185.9375,311.3125,1,KerlJe00
KerlJe00,Jeremy Kerley,00-0028091,153,5,2018,-34,BUF,1,2.8687500000000004,1.0625,2.7,4.25,4,0.21741452991452992,-2.0337088025407866,15,6.814285714285715,28.6875,3.857142857142857,7.4375,9.29375,122.1875,7.1875,17,8.64,27.625,5.2,5.3125,2.2897355090142697,0.310894022295838,34.857142857142854,0.5491974067125255,0.5491974067125255,7,WR,0.12,13.8125,160.4375,1,KerlJe00
PaulNi00,Niles Paul,00-0028093,155,5,2011,0,WAS,0,5.525,5.3125,1.04,5.3125,1,0,0,9.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0,124.3125,59.5,6,PaulNi00
PaulNi00,Niles Paul,00-0028093,155,5,2012,0,WAS,0,30.918750000000003,10.625,2.91,15.9375,1.5,0.12427503482893673,0.5758111203991575,14.5,1.04,5.3125,1,5.3125,0,0,0,0,0,0,0,0,0,0,9.8,0,0,1,TE,0,217.8125,238,6,PaulNi00
PaulNi00,Niles Paul,00-0028093,155,5,2013,0,WAS,0,9.66875,5.3125,1.8199999999999998,8.5,1.6,0.0909306163066544,-0.043741457081645854,10.2,2.91,15.9375,1.5,10.625,1.04,5.3125,1,5.3125,0,0,0,0,0.5758111203991575,0.12427503482893673,14.5,0,0,2,TE,0.33,0,8.5,6,PaulNi00
PaulNi00,Niles Paul,00-0028093,155,5,2014,0,WAS,0,99.55625000000002,15.9375,6.246666666666668,55.25,3.466666666666667,0.21124416153633663,1.184310862024237,27.066666666666666,1.8199999999999998,8.5,1.6,5.3125,2.91,15.9375,1.5,10.625,1.04,5.3125,1,5.3125,-0.043741457081645854,0.0909306163066544,10.2,0.12427503482893673,0.12427503482893673,3,TE,0.06,213.5625,65.875,6,PaulNi00
PaulNi00,Niles Paul,00-0028093,155,5,2016,0,WAS,0,4.99375,2.125,2.35,2.125,1,0.03679701990983328,1.1192245789570734,0.5,6.246666666666668,55.25,3.466666666666667,15.9375,1.8199999999999998,8.5,1.6,5.3125,2.91,15.9375,1.5,10.625,1.184310862024237,0.21124416153633663,27.066666666666666,0.0909306163066544,0.0909306163066544,5,TE,0,61.625,24.4375,6,PaulNi00
PaulNi00,Niles Paul,00-0028093,155,5,2017,0,WAS,0,24.225,11.6875,2.0727272727272728,20.1875,1.7272727272727273,0,0,10.181818181818182,2.35,2.125,1,2.125,6.246666666666668,55.25,3.466666666666667,15.9375,1.8199999999999998,8.5,1.6,5.3125,1.1192245789570734,0.03679701990983328,0.5,0.21124416153633663,0.21124416153633663,6,TE,0.14,230.5625,230.5625,6,PaulNi00
PaulNi00,Niles Paul,00-0028093,155,5,2018,-13,JAX,1,20.71875,5.3125,3.9,13.8125,2.6,0,0,21.4,2.0727272727272728,20.1875,1.7272727272727273,11.6875,2.35,2.125,1,2.125,6.246666666666668,55.25,3.466666666666667,15.9375,0,0,10.181818181818182,0.03679701990983328,0.03679701990983328,7,TE,0,132.8125,241.1875,6,PaulNi00
SmitLe00,Lee Smith,00-0028097,159,5,2011,0,BUF,0,5.418749999999999,2.125,2.55,4.25,2,0.0771330153683095,-0.5258212186163291,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0,9.5625,119,9,SmitLe00
SmitLe00,Lee Smith,00-0028097,159,5,2012,0,BUF,0,18.38125,4.25,4.325,4.25,1,0.04874323331662822,0.5193056746356888,2,2.55,4.25,2,2.125,0,0,0,0,0,0,0,0,-0.5258212186163291,0.0771330153683095,3.5,0,0,1,TE,0,0,85,9,SmitLe00
SmitLe00,Lee Smith,00-0028097,159,5,2013,0,BUF,0,13.6,7.4375,1.8285714285714285,9.5625,1.2857142857142858,0.08888552679027184,0.33910516131158847,7.857142857142857,4.325,4.25,1,4.25,2.55,4.25,2,2.125,0,0,0,0,0.5193056746356888,0.04874323331662822,2,0.0771330153683095,0.0771330153683095,2,TE,0.06,8.5,98.8125,9,SmitLe00
SmitLe00,Lee Smith,00-0028097,159,5,2014,0,BUF,0,18.275,6.375,2.8666666666666667,8.5,1.3333333333333333,0.08839312884943214,0.41710197152375866,3.6666666666666665,1.8285714285714285,9.5625,1.2857142857142858,7.4375,4.325,4.25,1,4.25,2.55,4.25,2,2.125,0.33910516131158847,0.08888552679027184,7.857142857142857,0.04874323331662822,0.04874323331662822,3,TE,0,42.5,175.3125,9,SmitLe00
SmitLe00,Lee Smith,00-0028097,159,5,2015,50,LV,1,26.562499999999996,10.625,2.4999999999999996,13.8125,1.3,0.056266196194657114,0.14271283345193572,2,2.8666666666666667,8.5,1.3333333333333333,6.375,1.8285714285714285,9.5625,1.2857142857142858,7.4375,4.325,4.25,1,4.25,0.41710197152375866,0.08839312884943214,3.6666666666666665,0.08888552679027184,0.08888552679027184,4,TE,0.41,114.75,270.9375,9,SmitLe00
SmitLe00,Lee Smith,00-0028097,159,5,2016,0,LV,0,9.45625,3.1875,2.966666666666667,6.375,2,0.07037795537795538,-0.06568282501151164,-1,2.4999999999999996,13.8125,1.3,10.625,2.8666666666666667,8.5,1.3333333333333333,6.375,1.8285714285714285,9.5625,1.2857142857142858,7.4375,0.14271283345193572,0.056266196194657114,2,0.08839312884943214,0.08839312884943214,5,TE,0,0,1.0625,9,SmitLe00
SmitLe00,Lee Smith,00-0028097,159,5,2017,0,LV,0,16.575,6.375,2.6,11.6875,1.8333333333333333,0.11237886852516339,0.38988396680603427,9.5,2.966666666666667,6.375,2,3.1875,2.4999999999999996,13.8125,1.3,10.625,2.8666666666666667,8.5,1.3333333333333333,6.375,-0.06568282501151164,0.07037795537795538,-1,0.056266196194657114,0.056266196194657114,6,TE,0,54.1875,53.125,9,SmitLe00
SmitLe00,Lee Smith,00-0028097,159,5,2018,0,LV,0,37.506249999999994,6.375,5.883333333333333,11.6875,1.8333333333333333,0.08061955645321112,1.5059734084061347,3.3333333333333335,2.6,11.6875,1.8333333333333333,6.375,2.966666666666667,6.375,2,3.1875,2.4999999999999996,13.8125,1.3,10.625,0.38988396680603427,0.11237886852516339,9.5,0.07037795537795538,0.07037795537795538,7,TE,0,289,122.1875,9,SmitLe00
SmitLe00,Lee Smith,00-0028097,159,5,2019,-57,BUF,1,13.91875,5.3125,2.62,5.3125,1,0.0732402047328615,0.6328193470952101,6.4,5.883333333333333,11.6875,1.8333333333333333,6.375,2.6,11.6875,1.8333333333333333,6.375,2.966666666666667,6.375,2,3.1875,1.5059734084061347,0.08061955645321112,3.3333333333333335,0.11237886852516339,0.11237886852516339,8,TE,0.34,221,170,9,SmitLe00
SmitLe00,Lee Smith,00-0028097,159,5,2020,0,BUF,0,20.71875,5.3125,3.9,6.375,1.2,0.06268520671166887,-0.02725468254648149,4.4,2.62,5.3125,1,5.3125,5.883333333333333,11.6875,1.8333333333333333,6.375,2.6,11.6875,1.8333333333333333,6.375,0.6328193470952101,0.0732402047328615,6.4,0.08061955645321112,0.08061955645321112,9,TE,0,122.1875,53.125,9,SmitLe00
SmitLe00,Lee Smith,00-0028097,159,5,2021,32,ATL,1,21.5,6,3.5833333333333335,11,1.8333333333333333,0.08920168751505575,0.45160116722884897,6.333333333333333,3.9,6.375,1.2,5.3125,2.62,5.3125,1,5.3125,5.883333333333333,11.6875,1.8333333333333333,6.375,-0.02725468254648149,0.06268520671166887,4.4,0.0732402047328615,0.0732402047328615,10,TE,0.95,37.1875,115.8125,9,SmitLe00
ClayCh00,Charles Clay,00-0028112,174,6,2011,0,MIA,0,60.881249999999994,13.8125,4.407692307692307,26.5625,1.9230769230769231,0.17350193419292637,0.9978775164624902,22.615384615384617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0,0,38.25,no_combine_cluster,NA
ClayCh00,Charles Clay,00-0028112,174,6,2012,0,MIA,0,54.4,13.8125,3.9384615384615382,35.0625,2.5384615384615383,0.17890012577194941,-0.23302523064194247,17.53846153846154,4.407692307692307,26.5625,1.9230769230769231,13.8125,0,0,0,0,0,0,0,0,0.9978775164624902,0.17350193419292637,22.615384615384617,0,0,1,TE,0.36,231.625,165.75,no_combine_cluster,NA
ClayCh00,Charles Clay,00-0028112,174,6,2013,0,MIA,0,200.175,17,11.775,108.375,6.375,0.3532611955475176,1.9863265801190773,44.6875,3.9384615384615382,35.0625,2.5384615384615383,13.8125,4.407692307692307,26.5625,1.9230769230769231,13.8125,0,0,0,0,-0.23302523064194247,0.17890012577194941,17.53846153846154,0.17350193419292637,0.17350193419292637,2,TE,0.25,213.5625,264.5625,no_combine_cluster,NA
ClayCh00,Charles Clay,00-0028112,174,6,2014,0,MIA,0,145.03125,14.875,9.75,89.25,6,0.33765505165480303,1.1113863754696816,39.07142857142857,11.775,108.375,6.375,17,3.9384615384615382,35.0625,2.5384615384615383,13.8125,4.407692307692307,26.5625,1.9230769230769231,13.8125,1.9863265801190773,0.3532611955475176,44.6875,0.17890012577194941,0.17890012577194941,3,TE,0.13,24.4375,39.3125,no_combine_cluster,NA
ClayCh00,Charles Clay,00-0028112,174,6,2015,-16,BUF,1,129.41250000000002,13.8125,9.36923076923077,81.8125,5.923076923076923,0.3934353592844642,0.8851785584926032,44.53846153846154,9.75,89.25,6,14.875,11.775,108.375,6.375,17,3.9384615384615382,35.0625,2.5384615384615383,13.8125,1.1113863754696816,0.33765505165480303,39.07142857142857,0.3532611955475176,0.3532611955475176,4,TE,0.08,107.3125,103.0625,no_combine_cluster,NA
ClayCh00,Charles Clay,00-0028112,174,6,2016,0,BUF,0,144.7125,15.9375,9.080000000000002,92.4375,5.8,0.4422207271103368,1.1782027126434262,46.266666666666666,9.36923076923077,81.8125,5.923076923076923,13.8125,9.75,89.25,6,14.875,11.775,108.375,6.375,17,0.8851785584926032,0.3934353592844642,44.53846153846154,0.33765505165480303,0.33765505165480303,5,TE,0,36.125,89.25,no_combine_cluster,NA
ClayCh00,Charles Clay,00-0028112,174,6,2017,0,BUF,0,124.1,13.8125,8.984615384615385,78.625,5.6923076923076925,0.42949601248508534,0.6564831579835373,39.38461538461539,9.080000000000002,92.4375,5.8,15.9375,9.36923076923077,81.8125,5.923076923076923,13.8125,9.75,89.25,6,14.875,1.1782027126434262,0.4422207271103368,46.266666666666666,0.3934353592844642,0.3934353592844642,6,TE,0,150.875,274.125,no_combine_cluster,NA
ClayCh00,Charles Clay,00-0028112,174,6,2018,0,BUF,0,39.7375,11.6875,3.4,38.25,3.272727272727273,0.2204575039104947,-1.3927556128473952,26.363636363636363,8.984615384615385,78.625,5.6923076923076925,13.8125,9.080000000000002,92.4375,5.8,15.9375,9.36923076923077,81.8125,5.923076923076923,13.8125,0.6564831579835373,0.42949601248508534,39.38461538461539,0.4422207271103368,0.4422207271103368,7,TE,0,42.5,160.4375,no_combine_cluster,NA
ClayCh00,Charles Clay,00-0028112,174,6,2019,-4,ARI,1,50.681250000000006,15.9375,3.18,25.5,1.6,0.1093792088475297,0.7081812678685943,10.133333333333333,3.4,38.25,3.272727272727273,11.6875,8.984615384615385,78.625,5.6923076923076925,13.8125,9.080000000000002,92.4375,5.8,15.9375,-1.3927556128473952,0.2204575039104947,26.363636363636363,0.42949601248508534,0.42949601248508534,8,TE,0.04,127.5,164.6875,no_combine_cluster,NA
HarrDw00,Dwayne Harris,00-0028114,176,6,2012,0,DAL,0,56.52500000000001,9.5625,5.911111111111112,32.9375,3.4444444444444446,0,0,34.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.14,0,121.125,1,HarrDw00
HarrDw00,Dwayne Harris,00-0028114,176,6,2013,0,DAL,0,37.825,10.625,3.56,14.875,1.4,0,0,9.7,5.911111111111112,32.9375,3.4444444444444446,9.5625,0,0,0,0,0,0,0,0,0,0,34.22222222222222,0,0,1,WR,0.38,0,71.1875,1,HarrDw00
HarrDw00,Dwayne Harris,00-0028114,176,6,2014,0,DAL,0,20.50625,10.625,1.9300000000000002,12.75,1.2,0,0,11.7,3.56,14.875,1.4,10.625,5.911111111111112,32.9375,3.4444444444444446,9.5625,0,0,0,0,0,0,9.7,0,0,2,WR,0.15,0,52.0625,1,HarrDw00
HarrDw00,Dwayne Harris,00-0028114,176,6,2015,131,NYG,1,119.85000000000001,14.875,8.057142857142859,60.5625,4.071428571428571,0,0,33.357142857142854,1.9300000000000002,12.75,1.2,10.625,3.56,14.875,1.4,10.625,5.911111111111112,32.9375,3.4444444444444446,9.5625,0,0,11.7,0,0,3,WR,0.09,72.25,78.625,1,HarrDw00
HarrDw00,Dwayne Harris,00-0028114,176,6,2016,0,NYG,0,8.818750000000001,1.0625,8.3,1.0625,1,0.08021680216802167,2.0587962546851486,13,8.057142857142859,60.5625,4.071428571428571,14.875,1.9300000000000002,12.75,1.2,10.625,3.56,14.875,1.4,10.625,0,0,33.357142857142854,0,0,4,WR,0.59,0,177.4375,1,HarrDw00
HarrDw00,Dwayne Harris,00-0028114,176,6,2018,0,LV,0,18.275000000000002,8.5,2.1500000000000004,6.375,0.75,0,0,-0.875,8.3,1.0625,1,1.0625,8.057142857142859,60.5625,4.071428571428571,14.875,1.9300000000000002,12.75,1.2,10.625,2.0587962546851486,0.08021680216802167,13,0,0,6,WR,0.05,289,122.1875,1,HarrDw00
HarrDw00,Dwayne Harris,00-0028114,176,6,2019,0,LV,0,1.8062500000000001,1.0625,1.7000000000000002,1.0625,1,0.057692307692307696,-0.5586881316266954,0,2.1500000000000004,6.375,0.75,8.5,8.3,1.0625,1,1.0625,8.057142857142859,60.5625,4.071428571428571,14.875,0,0,-0.875,0.08021680216802167,0.08021680216802167,7,WR,0.14,144.5,329.375,1,HarrDw00
RobiAl00,Aldrick Robinson,00-0028116,178,6,2012,0,WAS,0,57.481249999999996,9.5625,6.01111111111111,20.1875,2.111111111111111,0.2510360468737878,1.8456276334117219,45.22222222222222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,217.8125,238,2,RobiAl00
RobiAl00,Aldrick Robinson,00-0028116,178,6,2013,0,WAS,0,70.23124999999997,13.8125,5.084615384615383,48.875,3.5384615384615383,0.27638481394409636,0.6450792056883865,66.3076923076923,6.01111111111111,20.1875,2.111111111111111,9.5625,0,0,0,0,0,0,0,0,1.8456276334117219,0.2510360468737878,45.22222222222222,0,0,1,WR,0,0,8.5,2,RobiAl00
RobiAl00,Aldrick Robinson,00-0028116,178,6,2014,0,WAS,0,1.7000000000000002,2.125,0.8,3.1875,1.5,0.09915840431969464,-0.3375461695250124,20,5.084615384615383,48.875,3.5384615384615383,13.8125,6.01111111111111,20.1875,2.111111111111111,9.5625,0,0,0,0,0.6450792056883865,0.27638481394409636,66.3076923076923,0.2510360468737878,0.2510360468737878,2,WR,0.16,213.5625,65.875,2,RobiAl00
RobiAl00,Aldrick Robinson,00-0028116,178,6,2016,0,ATL,0,68.31875000000001,13.8125,4.946153846153847,34,2.4615384615384617,0.2033624167219289,1.292258516970413,30.692307692307693,0.8,3.1875,1.5,2.125,5.084615384615383,48.875,3.5384615384615383,13.8125,6.01111111111111,20.1875,2.111111111111111,9.5625,-0.3375461695250124,0.09915840431969464,20,0.27638481394409636,0.27638481394409636,4,WR,0.05,103.0625,129.625,2,RobiAl00
RobiAl00,Aldrick Robinson,00-0028116,178,6,2017,-46,SF,1,60.5625,14.875,4.071428571428571,51,3.4285714285714284,0.20052172098811374,-0.42541565445061685,37.42857142857143,4.946153846153847,34,2.4615384615384617,13.8125,0.8,3.1875,1.5,2.125,5.084615384615383,48.875,3.5384615384615383,13.8125,1.292258516970413,0.2033624167219289,30.692307692307693,0.09915840431969464,0.09915840431969464,5,WR,0.1,204,371.875,2,RobiAl00
RobiAl00,Aldrick Robinson,00-0028116,178,6,2018,-80,MIN,1,74.48125,14.875,5.007142857142858,37.1875,2.5,0.2285248570372784,0.6516920533957972,42.92857142857143,4.071428571428571,51,3.4285714285714284,14.875,4.946153846153847,34,2.4615384615384617,13.8125,0.8,3.1875,1.5,2.125,-0.42541565445061685,0.20052172098811374,37.42857142857143,0.2033624167219289,0.2033624167219289,6,WR,0,0,48.875,2,RobiAl00
GreeVi00,Virgil Green,00-0028142,204,7,2011,0,DEN,0,5.737500000000001,4.25,1.35,5.3125,1.25,0.089981077387571,0.39546837224042974,7.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0.19,130.6875,176.375,8,GreeVi00
GreeVi00,Virgil Green,00-0028142,204,7,2012,0,DEN,0,12.006250000000001,3.1875,3.766666666666667,6.375,2,0.09668958449505165,1.6837012094911188,0.6666666666666666,1.35,5.3125,1.25,4.25,0,0,0,0,0,0,0,0,0.39546837224042974,0.089981077387571,7.75,0,0,1,TE,0,149.8125,105.1875,8,GreeVi00
GreeVi00,Virgil Green,00-0028142,204,7,2013,0,DEN,0,14.34375,9.5625,1.5,12.75,1.3333333333333333,0.06471751271383341,-0.3276507058310219,4.888888888888889,3.766666666666667,6.375,2,3.1875,1.35,5.3125,1.25,4.25,0,0,0,0,1.6837012094911188,0.09668958449505165,0.6666666666666666,0.089981077387571,0.089981077387571,2,TE,0,185.9375,86.0625,8,GreeVi00
GreeVi00,Virgil Green,00-0028142,204,7,2014,0,DEN,0,20.931250000000002,5.3125,3.9400000000000004,6.375,1.2,0,0,5.8,1.5,12.75,1.3333333333333333,9.5625,3.766666666666667,6.375,2,3.1875,1.35,5.3125,1.25,4.25,-0.3276507058310219,0.06471751271383341,4.888888888888889,0.09668958449505165,0.09668958449505165,3,TE,0,119,154.0625,8,GreeVi00
GreeVi00,Virgil Green,00-0028142,204,7,2015,0,DEN,0,37.506249999999994,11.6875,3.209090909090909,15.9375,1.3636363636363635,0.07217639259077838,1.4417935975070577,6.454545454545454,3.9400000000000004,6.375,1.2,5.3125,1.5,12.75,1.3333333333333333,9.5625,3.766666666666667,6.375,2,3.1875,0,0,5.8,0.06471751271383341,0.06471751271383341,4,TE,0.3,83.9375,164.6875,8,GreeVi00
GreeVi00,Virgil Green,00-0028142,204,7,2016,0,DEN,0,54.931250000000006,10.625,5.17,39.3125,3.7,0.22371887279588476,0.8276851970585994,25.4,3.209090909090909,15.9375,1.3636363636363635,11.6875,3.9400000000000004,6.375,1.2,5.3125,1.5,12.75,1.3333333333333333,9.5625,1.4417935975070577,0.07217639259077838,6.454545454545454,0,0,5,TE,0,11.6875,166.8125,8,GreeVi00
GreeVi00,Virgil Green,00-0028142,204,7,2017,0,DEN,0,41.54375000000001,11.6875,3.554545454545455,23.375,2,0.12749309429667782,0.29744501353178004,15.909090909090908,5.17,39.3125,3.7,10.625,3.209090909090909,15.9375,1.3636363636363635,11.6875,3.9400000000000004,6.375,1.2,5.3125,0.8276851970585994,0.22371887279588476,25.4,0.07217639259077838,0.07217639259077838,6,TE,0.15,0,40.375,8,GreeVi00
GreeVi00,Virgil Green,00-0028142,204,7,2018,17,LAC,1,48.87500000000001,13.8125,3.538461538461539,28.6875,2.076923076923077,0.13409370031355136,0.7942716862136415,11.23076923076923,3.554545454545455,23.375,2,11.6875,5.17,39.3125,3.7,10.625,3.209090909090909,15.9375,1.3636363636363635,11.6875,0.29744501353178004,0.12749309429667782,15.909090909090908,0.22371887279588476,0.22371887279588476,7,TE,0,0,73.3125,8,GreeVi00
GreeVi00,Virgil Green,00-0028142,204,7,2019,0,LAC,0,24.224999999999998,11.6875,2.0727272727272723,13.8125,1.1818181818181819,0.062312783691720414,0.3505710915456342,5.7272727272727275,3.538461538461539,28.6875,2.076923076923077,13.8125,3.554545454545455,23.375,2,11.6875,5.17,39.3125,3.7,10.625,0.7942716862136415,0.13409370031355136,11.23076923076923,0.12749309429667782,0.12749309429667782,8,TE,0,68,116.875,8,GreeVi00
GreeVi00,Virgil Green,00-0028142,204,7,2020,0,LAC,0,14.875,4.25,3.5,6.375,1.5,0.10172247518510791,0.4784613905358128,17.75,2.0727272727272723,13.8125,1.1818181818181819,11.6875,3.538461538461539,28.6875,2.076923076923077,13.8125,3.554545454545455,23.375,2,11.6875,0.3505710915456342,0.062312783691720414,5.7272727272727275,0.13409370031355136,0.13409370031355136,9,TE,0,0,53.125,8,GreeVi00
AusbDa00,David Ausberry,00-0028179,241,7,2011,0,LV,0,3.4000000000000004,2.125,1.6,2.125,1,0.0624260547077851,1.0105323007737752,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0.06,180.625,133.875,no_combine_cluster,NA
AusbDa00,David Ausberry,00-0028179,241,7,2012,0,LV,0,17.2125,7.4375,2.314285714285714,12.75,1.7142857142857142,0.08423669817267422,0.4056687496332894,9.142857142857142,1.6,2.125,1,2.125,0,0,0,0,0,0,0,0,1.0105323007737752,0.0624260547077851,7,0,0,1,TE,0,44.625,168.9375,no_combine_cluster,NA
AusbDa00,David Ausberry,00-0028179,241,7,2014,0,LV,0,3.6125000000000003,1.0625,3.4000000000000004,4.25,4,0.20078488372093023,-6.997025509364903,28,2.314285714285714,12.75,1.7142857142857142,7.4375,1.6,2.125,1,2.125,0,0,0,0,0.4056687496332894,0.08423669817267422,9.142857142857142,0.0624260547077851,0.0624260547077851,3,TE,0,172.125,54.1875,no_combine_cluster,NA
BlacJu00,Justin Blackmon,00-0029707,5,1,2012,0,JAX,0,196.35000000000002,17,11.55,140.25,8.25,0.5465546500917354,0.6480851734217443,88.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,97.75,210.375,3,BlacJu00
BlacJu00,Justin Blackmon,00-0029707,5,1,2013,0,JAX,0,81.17500000000001,4.25,19.1,51,12,0.705969837621107,0.500215122519666,100.5,11.55,140.25,8.25,17,0,0,0,0,0,0,0,0,0.6480851734217443,0.5465546500917354,88.75,0,0,1,WR,0.44,70.125,139.1875,3,BlacJu00
FloyMi00,Michael Floyd,00-0029638,13,1,2012,0,ARI,0,118.14999999999999,15.9375,7.413333333333332,91.375,5.733333333333333,0.3816830705211291,0.3271251373552949,66.13333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,0,17,3,FloyMi00
FloyMi00,Michael Floyd,00-0029638,13,1,2013,0,ARI,0,211.54375,17,12.44375,119,7,0.49656770023035834,1.6445366976984566,95.5625,7.413333333333332,91.375,5.733333333333333,15.9375,0,0,0,0,0,0,0,0,0.3271251373552949,0.3816830705211291,66.13333333333334,0,0,1,WR,0.1,0,103.0625,3,FloyMi00
FloyMi00,Michael Floyd,00-0029638,13,1,2014,0,ARI,0,175.63125000000002,17,10.33125,105.1875,6.1875,0.45998539331554505,0.8800379318596415,109.1875,12.44375,119,7,17,7.413333333333332,91.375,5.733333333333333,15.9375,0,0,0,0,1.6445366976984566,0.49656770023035834,95.5625,0.3816830705211291,0.3816830705211291,2,WR,0.38,122.1875,136,3,FloyMi00
FloyMi00,Michael Floyd,00-0029638,13,1,2015,0,ARI,0,183.70624999999998,15.9375,11.526666666666666,94.5625,5.933333333333334,0.43367359899055125,2.7439685751033065,94.2,10.33125,105.1875,6.1875,17,12.44375,119,7,17,7.413333333333332,91.375,5.733333333333333,15.9375,0.8800379318596415,0.45998539331554505,109.1875,0.49656770023035834,0.49656770023035834,3,WR,0.13,83.9375,104.125,3,FloyMi00
FloyMi00,Michael Floyd,00-0029638,13,1,2016,0,ARI,0,123.03749999999998,14.875,8.27142857142857,80.75,5.428571428571429,0.3462292985556593,0.574258216517655,79.28571428571429,11.526666666666666,94.5625,5.933333333333334,15.9375,10.33125,105.1875,6.1875,17,12.44375,119,7,17,2.7439685751033065,0.43367359899055125,94.2,0.45998539331554505,0.45998539331554505,4,WR,0,14.875,0,3,FloyMi00
FloyMi00,Michael Floyd,00-0029638,13,1,2017,38,MIN,1,18.9125,10.625,1.78,18.0625,1.7,0.12102229666287352,-0.7561045049282257,12.5,8.27142857142857,80.75,5.428571428571429,14.875,11.526666666666666,94.5625,5.933333333333334,15.9375,10.33125,105.1875,6.1875,17,0.574258216517655,0.3462292985556593,79.28571428571429,0.43367359899055125,0.43367359899055125,5,WR,0.17,9.5625,55.25,3,FloyMi00
FloyMi00,Michael Floyd,00-0029638,13,1,2018,13,WAS,1,29.75,10.625,2.8,25.5,2.4,0.2338490325796018,-0.4214982002488944,34.3,1.78,18.0625,1.7,10.625,8.27142857142857,80.75,5.428571428571429,14.875,11.526666666666666,94.5625,5.933333333333334,15.9375,-0.7561045049282257,0.12102229666287352,12.5,0.3462292985556593,0.3462292985556593,6,WR,0.04,89.25,128.5625,3,FloyMi00
WrigKe01,Kendall Wright,00-0029708,20,1,2012,0,TEN,0,158.31250000000003,15.9375,9.933333333333335,110.5,6.933333333333334,0.41986450826691557,0.6953135648536898,46.666666666666664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,0,29.75,2,WrigKe01
WrigKe01,Kendall Wright,00-0029708,20,1,2013,0,TEN,0,227.26874999999998,17,13.368749999999999,148.75,8.75,0.5606203596879928,1.9090219596843898,68.8125,9.933333333333335,110.5,6.933333333333334,15.9375,0,0,0,0,0,0,0,0,0.6953135648536898,0.41986450826691557,46.666666666666664,0,0,1,WR,0.64,42.5,88.1875,2,WrigKe01
WrigKe01,Kendall Wright,00-0029708,20,1,2014,0,TEN,0,178.39375,14.875,11.992857142857144,98.8125,6.642857142857143,0.4664950545254688,0.9685304504333198,57.785714285714285,13.368749999999999,148.75,8.75,17,9.933333333333335,110.5,6.933333333333334,15.9375,0,0,0,0,1.9090219596843898,0.5606203596879928,68.8125,0.41986450826691557,0.41986450826691557,2,WR,0,180.625,73.3125,2,WrigKe01
