pfr_player_id,pfr_player_name,player_id,pick,round,season,pass_attempt_difference,starting_team,is_on_new_team,total_pts,total_games,total_targets,total_wopr,total_rec,total_epa,total_air_yards,pro_fr_id,estimated_pfr_id,new_pfr_id,display_name,fixed_pfr_id,season_snaps,avg_snap_rate,snap_games_played,pts_per_snap,targets_per_snap,wopr_per_snap,catch_rate,points_per_game,targets_per_game,wopr_per_game,epa_per_game,air_yards_per_game,points_pg_ly,targets_ly,targets_pg_ly,total_games_ly,points_2y,targets_2y,targets_pg_2y,total_games_2y,points_3y,targets_3y,targets_pg_3y,total_games_3y,epa_pg_ly,wopr_pg_ly,air_yards_pg_ly,wopr_pg_2y,wopr_pg_3y,points_per_snap_ly,targets_per_snap_ly,wopr_per_snap_ly,total_snaps_ly,catch_rate_ly,total_pts_ly,years_pro,position,total_positional_investment,targets_added_this_year,fp_added_this_year,target_dropoff,fp_dropoff,combine_cluster,pfr_id,starter_qbr_ly,qbr_ly_bin,starter_epa_persnap_passing_ly,starter_epa_passing_ly,total_passing_tds_ly,total_passing_yds_ly,total_passing_fp_ly,coach,games_this_year,total_games_coached,is_returning_coach,hc_years_with_team
NA,NA,00-0032464,300,NA,2023,0,DET,no,75.9,12,34,0,26,0,291,RaymKa00,0,RaymKa00,0,0,248,70.32322251041016,12,0.2181034482758621,0.09770114942528736,0,0.5909090909090909,6.325,2.8333333333333335,0,0,24.25,6.835294117647059,64,3.764705882352941,17,8.275,71,4.4375,16,1.8266666666666669,15,1,15,1.2365606611327007,0.2972177776178749,37.529411764705884,0.3765669900496871,0.3765669900496871,0.17740458015267177,0.09770992366412214,0.007714049190082248,555,0.6351351351351351,116.20000000000002,7,WR,0.06,81,116.9,97,194.80000000000007,no_combine_cluster,NA,63.3,5,0.1184131736526946,79.1,29,4444,293.76,Dan Campbell,9,43,1,3
NA,NA,00-0032543,300,NA,2023,0,LAC,no,8.200000000000001,3,5,0.39736183313247897,3,4.589185274206102,78,EricAl01,0,EricAl01,0,0,93,64.1025641025641,3,0.04248704663212436,0.025906735751295335,0.002058869601722689,0.2,2.733333333333334,1.6666666666666667,0.132453944377493,1.5297284247353673,26,0.6071428571428571,4,0.2857142857142857,14,1.7571428571428573,17,1.2142857142857142,14,6.264999999999999,78,4.875,16,0.13697185011863308,0.017014363720195994,2.357142857142857,0,0,0.05345911949685535,0.025157232704402517,0.0014981200759921,59,0.21428571428571427,8.5,7,WR,0.96,4,5.4,110,153.29999999999995,no_combine_cluster,NA,60.2,4,0.11194581280788178,90.9,27,5064,310.56,Brandon Staley,9,43,1,3
NA,NA,00-0032688,300,NA,2023,-80,MIA,yes,19.700000000000003,3,4,0.5094510326171225,3,2.5866014949860983,100,AndeRo04,0,AndeRo04,0,0,92,65.75193155302048,5,0.10260416666666668,0.020833333333333332,0.0026533907948808467,0.21428571428571427,3.9400000000000004,0.8,0.10189020652342451,0.5173202989972197,20,3.2625000000000006,44,2.75,16,8.147058823529411,110,6.470588235294118,17,14.00625,136,8.5,16,-0.44653724521776406,0.2528312709390951,38.8125,0.44609572754434335,0.44609572754434335,0.08802698145025296,0.07419898819561552,0.006821754359233594,493,0.37037037037037035,52.20000000000001,7,WR,0.08,76,109.88000000000001,109,183.60000000000014,no_combine_cluster,NA,70.6,7,0.12587719298245614,57.4,31,4985,323.4,Mike McDaniel,9,26,1,2
NA,NA,00-0033217,300,NA,2023,0,IND,no,22.2,8,10,0.8008168077915135,6,4.6421212859373036,103,AlieMo00,0,AlieMo00,0,0,293,68.64261608341901,12,0.05648854961832061,0.02544529262086514,0.0020377018009962175,0.3,1.8499999999999999,0.8333333333333334,0.06673473398262612,0.3868434404947753,8.583333333333334,3.1705882352941175,28,1.6470588235294117,17,4.68235294117647,45,2.6470588235294117,17,5.360000000000001,39,2.6,15,-0.09326106009370924,0.1041723954619892,8.882352941176471,0.21363850204528895,0.21363850204528895,0.07857142857142857,0.04081632653061224,0.0025815316659676623,586,0.5,53.9,5,TE,0.12,94,165.60000000000002,169,280.1,no_combine_cluster,NA,NA,other,0,0,17,3854,222.16,Shane Steichen,10,10,0,1
NA,NA,00-0033246,300,NA,2023,0,MIN,no,9.5,4,5,0.19252200735305539,5,2.6535109995747916,-6,MundJo00,0,MundJo00,0,0,92,65.02400785489021,12,0.049479166666666664,0.026041666666666668,0.0010027187882971635,0.3333333333333333,0.7916666666666666,0.4166666666666667,0.016043500612754617,0.22112591663123263,-0.5,2.294117647058824,21,1.2352941176470589,17,0.31666666666666665,1,0.16666666666666666,6,0.775,4,0.3333333333333333,12,0.31783767997667467,0.05668116694760771,1.7058823529411764,0.008404528960543844,0.008404528960543844,0.07182320441988951,0.03867403314917127,0.001774548504805398,443,0.6129032258064516,39.00000000000001,5,TE,0,57,88.5,159,267.70000000000005,no_combine_cluster,NA,52.3,3,0.08274967574578469,63.8,32,5089,331.56,Kevin O'Connell,10,27,1,2
NA,NA,00-0033251,300,NA,2023,128,ARI,yes,5.9,8,11,0.7966291827866598,4,-10.845726456755074,100,PascZa00,0,PascZa00,0,0,136,65.34489302967565,10,0.025,0.046610169491525424,0.0033755473846892366,0.19047619047619047,0.5900000000000001,1.1,0.07966291827866598,-1.0845726456755074,10,2.1176470588235294,19,1.1176470588235294,17,5.906250000000001,69,4.3125,16,8.55625,71,4.4375,16,0.017777058117858627,0.07322320166488226,6.764705882352941,0.3245803508042608,0.3245803508042608,0.0821917808219178,0.04337899543378995,0.0028419964116506813,338,0.5172413793103449,36,5,WR,0.29,35,59.8,209,289.79999999999995,5,PascZa00,NA,other,0,0,17,3966,226.64,Jonathan Gannon,10,10,0,1
NA,NA,00-0033307,300,NA,2023,0,NE,no,99.99999999999999,8,55,3.723866327924902,37,-9.540425373947777,574,BourKe00,0,BourKe00,0,0,371,63.58269575849474,8,0.21231422505307854,0.11677282377919321,0.007906297936146289,0.5692307692307692,12.499999999999998,6.875,0.46548329099061275,-1.192553171743472,71.75,5.51875,48,3,16,10.61764705882353,70,4.117647058823529,17,8.6466666666666665,74,4.933333333333334,15,0.8360878801838509,0.2224363203578497,30.8125,0,0,0.16321626617375232,0.08872458410351201,0.006578523337755259,441,0.603448275862069,88.3,6,WR,0.15,186,334.09999999999997,191,315.5,6,BourKe00,38.4,1,0.047583643122676586,25.6,19,3815,228.6,Bill Belichick,10,380,1,24
NA,NA,00-0033439,300,NA,2023,0,NE,no,30.000000000000004,4,7,0.6382928824106594,7,12.935132003040053,62,BrowPh01,0,BrowPh01,0,0,244,63.87183684168333,12,0.08720930232558141,0.020348837209302327,0.0018555025651472658,0.4117647058823529,2.5000000000000004,0.5833333333333334,0.05319107353422162,1.0779276669200044,5.166666666666667,1.4812500000000002,20,1.25,16,2.54,34,2.2666666666666666,15,3.253846153846154,16,1.2307692307692308,13,-0.15554660101437354,0.07249390350192152,8,0.15271040058093138,0.15271040058093138,0.053741496598639464,0.045351473922902494,0.002630164299389443,341,0.4,23.700000000000003,4,TE,0,186,334.09999999999997,191,315.5,9,BrowPh01,38.4,1,0.047583643122676586,25.6,19,3815,228.6,Bill Belichick,10,380,1,24
NA,NA,00-0033572,300,NA,2023,0,JAX,no,15.8,5,12,0,9,0,106,AgneJa00,0,AgneJa00,0,0,151,69.8344297739459,8,0.06294820717131475,0.04780876494023904,0,0.4090909090909091,1.975,1.5,0,0,13.25,4.686666666666666,30,2,15,8.2,39,3.9,10,2.2285714285714286,20,1.4285714285714286,14,0.44873438198547333,0.12815599618585785,11.866666666666667,0,0,0.2917012448132779,0.12448132780082988,0.007976514285426837,141,0.575,70.29999999999998,6,WR,0.09,0,0,102,149.60000000000002,no_combine_cluster,NA,56.1,3,0.09282700421940929,66,30,4653,306.12,Doug Pederson,9,26,1,2
NA,NA,00-0033757,300,NA,2023,-186,CHI,yes,12.8,7,10,0.6057383642953373,7,2.3697291275602765,34,TonyRo00,0,TonyRo00,0,0,193,67.450336656488,12,0.04368600682593857,0.034129692832764506,0.002067366431042107,0.35,1.0666666666666667,0.8333333333333334,0.05047819702461145,0.1974774272966897,2.8333333333333335,6.588235294117648,67,3.9411764705882355,17,6.3,29,3.625,8,11.037500000000001,59,3.6875,16,0.2271702508038205,0.23798604476726837,22.941176470588236,0.27849196656780834,0.27849196656780834,0.1620839363241679,0.09696092619392185,0.0058549388727113785,591,0.6883116883116883,112.00000000000001,5,TE,0,202,351.40000000000003,86,142.3,no_combine_cluster,NA,56.3,3,0.017985611510791366,10,19,2598,179.92000000000002,Matt Eberflus,10,27,1,2
NA,NA,00-0034054,300,NA,2023,0,MIA,no,24.3,4,10,0.6231686344134133,8,5.851193686481565,82,0,CracRi00,CracRi00,0,0,139,67.53751235242107,6,0.10167364016736402,0.04184100418410042,0.002607400143989177,0.4,4.05,1.6666666666666667,0.10386143906890222,0.9751989477469275,13.666666666666666,2.8363636363636364,14,1.2727272727272727,11,1.2625000000000002,9,1.125,8,0.675,2,0.25,8,0.13236519278937273,0.07843618091279421,11.090909090909092,0.06862330858128295,0.06862330858128295,0.12046332046332048,0.05405405405405406,0.003331266370813654,159,0.375,31.200000000000003,5,WR,0.08,76,109.88000000000001,109,183.60000000000014,no_combine_cluster,NA,70.6,7,0.12587719298245614,57.4,31,4985,323.4,Mike McDaniel,9,26,1,2
NA,NA,00-0034073,300,NA,2023,0,SF,no,2.2,2,2,0.16380747126436782,1,0.5722602570895106,17,DwelRo00,0,DwelRo00,0,0,76,61.99404761904762,12,0.0125,0.011363636363636364,9.307242685475444e-4,0.08333333333333333,0.18333333333333335,0.16666666666666666,0.013650622605363984,0.047688354757459216,1.4166666666666667,1.95,5,0.5,10,0.888235294117647,5,0.29411764705882354,17,3.0937500000000004,24,1.5,16,0.8342849017702975,0.055162916971126165,6.9,0.02382296249687746,0.02382296249687746,0.09701492537313433,0.024875621890547265,0.0027444237299067745,101,0.2,19.5,5,TE,0.31,0,0,12,12.600000000000023,no_combine_cluster,NA,NA,no_history,0,0,33,4692,319.68,Kyle Shanahan,9,107,1,7
NA,NA,00-0034297,300,NA,2023,177,WAS,yes,28.599999999999998,9,18,1.1944710134975454,13,7.802572167594917,257,PrinBy00,0,PrinBy00,0,0,145,67.86837119998664,12,0.11673469387755102,0.07346938775510205,0.0048753918918267155,0.4642857142857143,2.3833333333333333,1.5,0.09953925112479545,0.6502143472995764,21.416666666666668,3.227272727272727,16,1.4545454545454546,11,7.576470588235295,60,3.5294117647058822,17,3.4166666666666665,17,1.4166666666666667,12,0.8082906116297554,0.1968761762393849,20.454545454545453,0.23948009637299286,0.23948009637299286,0.09220779220779221,0.04155844155844156,0.005625033606839568,285,0.38461538461538464,35.5,4,WR,0,29,47.5,31,46.600000000000136,3,PrinBy00,NA,no_history,0,0,24,3783,247.32,Ron Rivera,10,60,1,4
NA,NA,00-0034317,300,NA,2023,0,NO,no,5.1,5,7,0.47935624665526627,3,-1.3645348877762444,75,0,KirkKe00,KirkKe00,0,0,163,72.14504164605584,9,0.01939163498098859,0.026615969581749048,0.001822647325685423,0.17647058823529413,0.5666666666666667,0.7777777777777778,0.05326180518391847,-0.15161498753069383,8.333333333333334,0.76,4,0.8,5,1.5666666666666667,7,2.3333333333333335,3,2.3,2,2,1,-0.3288872058968991,0.13775290636782572,11,0.14356870041998213,0.14356870041998213,0.015019762845849804,0.015810276679841896,0.002722389453909599,153,0.14285714285714285,3.8000000000000003,5,WR,0.08,54,87.00000000000001,140,354.0000000000001,no_combine_cluster,NA,57.6,4,0.09306260575296109,55,24,3969,254.76,Dennis Allen,10,27,1,2
