pfr_player_id,pfr_player_name,player_id,pick,round,season,pass_attempt_difference,starting_team,is_on_new_team,total_pts,total_games,total_targets,total_wopr,total_rec,total_epa,total_air_yards,pro_fr_id,estimated_pfr_id,new_pfr_id,display_name,fixed_pfr_id,season_snaps,avg_snap_rate,snap_games_played,pts_per_snap,targets_per_snap,wopr_per_snap,catch_rate,points_per_game,targets_per_game,wopr_per_game,epa_per_game,air_yards_per_game,points_pg_ly,targets_ly,targets_pg_ly,total_games_ly,points_2y,targets_2y,targets_pg_2y,total_games_2y,points_3y,targets_3y,targets_pg_3y,total_games_3y,epa_pg_ly,wopr_pg_ly,air_yards_pg_ly,wopr_pg_2y,wopr_pg_3y,points_per_snap_ly,targets_per_snap_ly,wopr_per_snap_ly,total_snaps_ly,catch_rate_ly,total_pts_ly,years_pro,position,total_positional_investment,targets_added_this_year,fp_added_this_year,target_dropoff,fp_dropoff,combine_cluster,pfr_id,starter_qbr_ly,qbr_ly_bin,starter_epa_persnap_passing_ly,starter_epa_passing_ly,total_passing_tds_ly,total_passing_yds_ly,total_passing_fp_ly,coach,games_this_year,total_games_coached,is_returning_coach,hc_years_with_team
LaFeBr00,Brandon LaFell,00-0027681,78,3,2017,0,CIN,no,132.6,16,94.5625,6.93935572569321,55.25,3.674042133394628,774,LaFeBr00,0,LaFeBr00,0,0,913.75,60.20422067121773,17,0.13,0.09270833333333334,0.006803289927150206,0.5252525252525253,7.8,5.5625,0.40819739562901236,0.22962763333716424,48.375,11.624999999999998,113.6875,6.6875,17,8.127272727272727,78.625,6.7272727272727275,11.6875,13.162500000000001,119,7.4375,16,1.9147260561735613,0.5021491987862109,66.9375,0.44721289843087353,0.44721289843087353,0.1674167416741674,0.0963096309630963,0.007231671629684406,1074.1875,0.5470085470085471,197.62499999999997,7,WR,1.08,0,0,20.1875,24.4375,6,LaFeBr00,52.3,3,0.05524781341107871,40.26875,19.125,4468.875,255.255,Marvin Lewis,16,256,1,15
LaFeBr00,Brandon LaFell,00-0027681,78,3,2018,48,LV,yes,39.84375,4,17,1.4043136926845343,12.75,9.545440757310201,133,LaFeBr00,0,LaFeBr00,0,0,247.5625,63.20360814109251,6.375,0.11261261261261261,0.04804804804804805,0.003969090104743428,0.46153846153846156,6.25,2.6666666666666665,0.22028450081326026,1.5909067928850336,22.166666666666668,7.8,94.5625,5.5625,17,11.624999999999998,113.6875,6.6875,17,8.127272727272727,74,6.7272727272727275,11,0.22962763333716424,0.40819739562901236,48.375,0.5021491987862109,0.5021491987862109,0.13,0.09270833333333334,0.006803289927150206,913.75,0.5252525252525253,132.6,8,WR,0.05,289,435.20000000000005,122.1875,200.59999999999997,6,LaFeBr00,NA,other,0,0,24.4375,3996.0625,257.5925,Jon Gruden,16,117,0,3
SandEm00,Emmanuel Sanders,00-0027685,82,3,2013,0,PIT,no,192.84375,16,119,7.875671579562719,71.1875,11.462376073532461,1274,SandEm00,0,SandEm00,0,0,846.8125,65.68610641413679,17,0.20234113712374582,0.12486064659977704,0.008263541561610828,0.5491803278688525,11.34375,7,0.46327479879780703,0.7163985045957788,79.625,6.8125,78.625,4.625,17,0,0,0,0,0,0,0,0,1.235096255454841,0.31810502990668627,53.125,0,0,0.13260340632603407,0.09002433090024331,0.006191825399643528,767.125,0.5238095238095238,115.8125,3,WR,0.45,17,30.8125,140.25,238.10625000000002,2,SandEm00,71.9,7,0.10076923076923076,55.675,28.6875,4262.75,285.26,Mike Tomlin,16,266,1,7
SandEm00,Emmanuel Sanders,00-0027685,82,3,2014,89,DEN,yes,320.6625,16,149.8125,10.169282098234078,107.3125,81.58563971928359,1777,SandEm00,0,SandEm00,0,0,1065.6875,70.62482667738263,17,0.27361740707162285,0.12783318223028106,0.008677324599847755,0.6688741721854304,18.8625,8.8125,0.5981930646020046,5.0991024824552245,111.0625,11.34375,119,7,17,6.8125,78.625,4.625,17,0,0,0,0,0.7163985045957788,0.46327479879780703,79.625,0.31810502990668627,0.31810502990668627,0.20234113712374582,0.12486064659977704,0.008263541561610828,846.8125,0.5491803278688525,192.84375,4,WR,0.48,119,192.84375,154.0625,329.5874999999998,2,SandEm00,79,8,0.14912043301759134,117.0875,63.75,6887.125,530.485,John Fox,16,64,1,4
SandEm00,Emmanuel Sanders,00-0027685,82,3,2015,0,DEN,no,240.55000000000004,15,145.5625,9.88541204553578,80.75,35.55736896687262,1950,SandEm00,0,SandEm00,0,0,905.25,68.85884328732547,15.9375,0.2378151260504202,0.14390756302521007,0.009773022289209867,0.5170068027210885,15.093333333333335,9.133333333333333,0.6202611479551863,2.370491264458175,130,18.8625,149.8125,8.8125,17,11.34375,119,7,17,6.8125,74,4.625,16,5.0991024824552245,0.5981930646020046,111.0625,0.46327479879780703,0.46327479879780703,0.27361740707162285,0.12783318223028106,0.008677324599847755,1065.6875,0.6688741721854304,320.6625,5,WR,0,83.9375,132.49375,164.6875,325.3374999999999,2,SandEm00,72.6,8,0.11913946587537091,85.31875,43.5625,5301.875,386.32500000000005,Gary Kubiak,16,32,0,1
SandEm00,Emmanuel Sanders,00-0027685,82,3,2016,0,DEN,no,225.88749999999996,15,145.5625,10.540705809313684,83.9375,20.22496931140637,1683,SandEm00,0,SandEm00,0,0,919.0625,66.85812906493317,17,0.2203108808290155,0.14196891191709846,0.010280481130693016,0.5374149659863946,13.287499999999998,8.5625,0.6200415181949226,1.264060581962898,105.1875,15.093333333333335,145.5625,9.133333333333333,15.9375,18.8625,149.8125,8.8125,17,11.34375,112,7,16,2.370491264458175,0.6202611479551863,130,0.5981930646020046,0.5981930646020046,0.2378151260504202,0.14390756302521007,0.009773022289209867,905.25,0.5170068027210885,240.55000000000004,6,WR,0,11.6875,24.33125,166.8125,236.61875000000003,2,SandEm00,NA,no_history,0,0,22.3125,5052.1875,291.3375,Gary Kubiak,16,32,1,2
SandEm00,Emmanuel Sanders,00-0027685,82,3,2017,0,DEN,no,121.65624999999999,12,97.75,6.747398740381329,49.9375,9.830960985281012,978,SandEm00,0,SandEm00,0,0,675.75,70.84168046787627,12.75,0.15557065217391303,0.125,0.008628387136037505,0.46078431372549017,9.541666666666666,7.666666666666667,0.5292077443436337,0.8192467487734176,81.5,13.287499999999998,145.5625,8.5625,17,15.093333333333335,145.5625,9.133333333333333,15.9375,18.8625,141,8.8125,16,1.264060581962898,0.6200415181949226,105.1875,0.6202611479551863,0.6202611479551863,0.2203108808290155,0.14196891191709846,0.010280481130693016,919.0625,0.5374149659863946,225.88749999999996,7,WR,0.45,0,0,40.375,53.65625,2,SandEm00,49.7,2,0.052901023890784986,32.9375,21.25,4158.625,251.345,Vance Joseph,16,32,0,1
SandEm00,Emmanuel Sanders,00-0027685,82,3,2018,0,DEN,no,210.60874999999996,12,104.125,7.523302002766776,75.4375,18.678641149075702,943,SandEm00,0,SandEm00,0,0,699.125,65.11438874978242,12.75,0.2615039577836411,0.12928759894459102,0.009341365205980787,0.6574074074074074,16.51833333333333,8.166666666666666,0.5900629021777863,1.556553429089642,78.58333333333333,9.541666666666666,97.75,7.666666666666667,12.75,13.287499999999998,145.5625,8.5625,17,15.093333333333335,137,9.133333333333333,15,0.8192467487734176,0.5292077443436337,81.5,0.6200415181949226,0.6200415181949226,0.15557065217391303,0.125,0.008628387136037505,675.75,0.46078431372549017,121.65624999999999,8,WR,0.82,1.0625,0,164.6875,250.00625000000002,2,SandEm00,73.3,8,0.11785095320623917,72.25,20.1875,3897.25,236.64,Vance Joseph,16,32,1,2
SandEm00,Emmanuel Sanders,00-0027685,82,3,2019,0,DEN,no,202.19375000000002,17,103.0625,8.504508116668248,70.125,17.441780374855178,1028,SandEm00,0,SandEm00,0,0,894.625,64.23587567954792,18.0625,0.20201698513800426,0.1029723991507431,0.008497073177637815,0.616822429906542,11.194117647058825,5.705882352941177,0.47083781960793075,1.025987080873834,60.470588235294116,16.51833333333333,104.125,8.166666666666666,12.75,9.541666666666666,97.75,7.666666666666667,12.75,13.287499999999998,137,8.5625,16,1.556553429089642,0.5900629021777863,78.58333333333333,0.5292077443436337,0.5292077443436337,0.2615039577836411,0.12928759894459102,0.009341365205980787,699.125,0.6574074074074074,210.60874999999996,9,WR,0.09,0,0,91.375,121.54999999999998,2,SandEm00,NA,other,0,0,20.1875,4175.625,247.77499999999998,Vic Fangio,16,49,0,1
SandEm00,Emmanuel Sanders,00-0027685,82,3,2020,103,NO,yes,175.10000000000005,14,87.125,6.625963047778482,64.8125,32.73749508861961,723,SandEm00,0,SandEm00,0,0,593.9375,66.61310510232832,14.875,0.2500758725341427,0.1244309559939302,0.009463126730737813,0.6630434782608695,11.771428571428574,5.857142857142857,0.44544289396830133,2.338392506329972,51.642857142857146,11.194117647058825,103.0625,5.705882352941177,18.0625,16.51833333333333,104.125,8.166666666666666,12.75,9.541666666666666,92,7.666666666666667,12,1.025987080873834,0.47083781960793075,60.470588235294116,0.5900629021777863,0.5900629021777863,0.20201698513800426,0.1029723991507431,0.008497073177637815,894.625,0.616822429906542,202.19375000000002,10,WR,0,159.375,285.70625,60.5625,92.75624999999995,2,SandEm00,73.3,8,0.12673031026252984,56.41875,39.3125,4982.0625,356.5325,Sean Payton,16,241,1,14
SandEm00,Emmanuel Sanders,00-0027685,82,3,2021,74,BUF,yes,131.7,14,72,5.374659495820563,42,25.777480036758913,1077,SandEm00,0,SandEm00,0,0,747,69.27690057475063,14,0.15548996458087366,0.08500590318772137,0.0063455247884540295,0.5121951219512195,9.407142857142857,5.142857142857143,0.38390424970146875,1.8412485740542082,76.92857142857143,11.771428571428574,87.125,5.857142857142857,14.875,11.194117647058825,103.0625,5.705882352941177,18.0625,16.51833333333333,98,8.166666666666666,12,2.338392506329972,0.44544289396830133,51.642857142857146,0.47083781960793075,0.47083781960793075,0.2500758725341427,0.1244309559939302,0.009463126730737813,593.9375,0.6630434782608695,175.10000000000005,11,WR,0.07,87.125,175.10000000000005,83.9375,175.63124999999982,2,SandEm00,76.6,8,0.15377229080932783,119.10624999999999,47.8125,5953.1875,429.3775,Sean McDermott,17,106,1,5
DeckEr00,Eric Decker,00-0027690,87,3,2013,0,DEN,no,297.2875,16,144.5,8.410721182681202,92.4375,61.99006793026314,1495,DeckEr00,0,DeckEr00,0,0,1115.625,75.5405654682921,17,0.24330434782608695,0.11826086956521739,0.006883454676363132,0.5958904109589042,17.4875,8.5,0.4947483048636001,3.874379245641446,93.4375,16.837500000000002,129.625,7.625,17,0,0,0,0,0,0,0,0,4.28083910353409,0.5208189001751795,87.6875,0,0,0.23487358326068006,0.10636442894507411,0.007265128511597971,1112.4375,0.6439393939393939,286.2375,3,WR,0.12,185.9375,307.4875,86.0625,157.67499999999984,5,DeckEr00,78.9,8,0.12213855421686746,86.16874999999999,42.5,5271.0625,380.8425,John Fox,16,64,1,3
DeckEr00,Eric Decker,00-0027690,87,3,2014,-195,NYJ,yes,212.71249999999998,15,122.1875,10.010298236028547,78.625,35.19146775278689,1257,DeckEr00,0,DeckEr00,0,0,862.75,68.67604988807862,15.9375,0.2195175438596491,0.12609649122807018,0.010330545135220378,0.592,13.346666666666666,7.666666666666667,0.6280971442213991,2.3460978501857928,83.8,17.4875,144.5,8.5,17,16.837500000000002,129.625,7.625,17,0,0,0,0,3.874379245641446,0.4947483048636001,93.4375,0.5208189001751795,0.5208189001751795,0.24330434782608695,0.11826086956521739,0.006883454676363132,1115.625,0.5958904109589042,297.2875,4,WR,0.55,206.125,372.19375,211.4375,271.59624999999994,5,DeckEr00,41,1,-0.011896551724137932,-7.331250000000001,13.8125,3474.375,194.22500000000002,Rex Ryan,16,96,1,6
DeckEr00,Eric Decker,00-0027690,87,3,2015,0,NYJ,no,268.49375,15,140.25,9.198692362553036,85,56.36199919012647,1520,DeckEr00,0,DeckEr00,0,0,961.5625,68.90105795560397,15.9375,0.2514427860696517,0.13134328358208955,0.008614520210760817,0.5633802816901409,16.846666666666668,8.8,0.5771728541209747,3.7574666126750977,101.33333333333333,13.346666666666666,122.1875,7.666666666666667,15.9375,17.4875,144.5,8.5,17,16.837500000000002,122,7.625,16,2.3460978501857928,0.6280971442213991,83.8,0.4947483048636001,0.4947483048636001,0.2195175438596491,0.12609649122807018,0.010330545135220378,862.75,0.592,212.71249999999998,5,WR,0.62,165.75,240.97500000000002,196.5625,312.8,5,DeckEr00,61.8,5,0.06691542288557213,28.581249999999997,17,3406.375,204.255,Todd Bowles,16,64,0,1
DeckEr00,Eric Decker,00-0027690,87,3,2016,0,NYJ,no,42.925,3,22.3125,1.6968768210955714,9.5625,7.625696061958676,333,DeckEr00,0,DeckEr00,0,0,223.125,70.97795827692735,3.1875,0.13032258064516128,0.06774193548387097,0.005151808185489401,0.2903225806451613,13.466666666666667,7,0.5323535125005714,2.541898687319559,111,16.846666666666668,140.25,8.8,15.9375,13.346666666666666,122.1875,7.666666666666667,15.9375,17.4875,136,8.5,16,3.7574666126750977,0.5771728541209747,101.33333333333333,0.6280971442213991,0.6280971442213991,0.2514427860696517,0.13134328358208955,0.008614520210760817,961.5625,0.5633802816901409,268.49375,6,WR,0.04,0,0,91.375,109.86249999999998,5,DeckEr00,62,5,0.08518518518518518,61.09375,35.0625,4430.625,317.475,Todd Bowles,16,64,1,2
DeckEr00,Eric Decker,00-0027690,87,3,2017,-46,TEN,yes,123.56875,16,88.1875,6.9728764583538645,57.375,20.85350513229702,826,DeckEr00,0,DeckEr00,0,0,778.8125,63.8006379998333,17,0.1396158463385354,0.09963985594237695,0.007878400065931915,0.5806451612903226,7.26875,5.1875,0.4101692034325803,1.3033440707685637,51.625,13.466666666666667,22.3125,7,3.1875,16.846666666666668,140.25,8.8,15.9375,13.346666666666666,115,7.666666666666667,15,2.541898687319559,0.5323535125005714,111,0.5771728541209747,0.5771728541209747,0.13032258064516128,0.06774193548387097,0.005151808185489401,223.125,0.2903225806451613,42.925,7,WR,1.33,22.3125,42.925,177.4375,280.075,5,DeckEr00,59.1,4,0.07473867595818814,45.58125,30.8125,3952.5,281.35,Mike Mularkey,16,41,1,3
RobeAn00,Andre Roberts,00-0027691,88,3,2013,0,ARI,no,108.48125000000002,16,80.75,5.125917962116471,45.6875,0.864072820170243,850,RobeAn00,0,RobeAn00,0,0,642.8125,67.69284870194424,17,0.14482269503546102,0.10780141843971631,0.006843111171786694,0.5,6.381250000000001,4.75,0.3015245860068512,0.05400455126064019,53.125,11.52,121.125,7.6,15.9375,0,0,0,0,0,0,0,0,0.6194688516455021,0.46401193080488345,72.73333333333333,0,0,0.18422174840085287,0.12153518123667377,0.007420233435046111,890.375,0.5161290322580645,183.6,3,WR,0.1,0,0,103.0625,104.86875000000005,2,RobeAn00,44.3,1,0.032352941176470584,22.206249999999997,11.6875,3594.4375,190.5275,Bruce Arians,16,80,0,1
RobeAn00,Andre Roberts,00-0027691,88,3,2014,37,WAS,yes,99.2375,16,77.5625,5.608324245483667,38.25,-16.05660747538036,733,RobeAn00,0,RobeAn00,0,0,739.5,65.89247999827,17,0.11733668341708542,0.09170854271356783,0.006631184446330082,0.43373493975903615,5.8374999999999995,4.5625,0.3299014262049216,-1.0035379672112725,45.8125,6.381250000000001,80.75,4.75,17,11.52,121.125,7.6,15.9375,0,0,0,0,0.05400455126064019,0.3015245860068512,53.125,0.46401193080488345,0.46401193080488345,0.14482269503546102,0.10780141843971631,0.006843111171786694,642.8125,0.5,108.48125000000002,4,WR,0.16,213.5625,394.71875000000006,65.875,73.52499999999992,2,RobeAn00,NA,other,0,0,21.25,4310.5625,257.4225,Jay Gruden,16,85,0,1
RobeAn00,Andre Roberts,00-0027691,88,3,2015,0,WAS,no,32.40625,8,22.3125,0,11.6875,0,246,RobeAn00,0,RobeAn00,0,0,273.0625,64.93745888035683,9.5625,0.08543417366946779,0.058823529411764705,0,0.3548387096774194,3.388888888888889,2.3333333333333335,0,0,27.333333333333332,5.8374999999999995,77.5625,4.5625,17,6.381250000000001,80.75,4.75,17,11.52,114,7.6,15,-1.0035379672112725,0.3299014262049216,45.8125,0.3015245860068512,0.3015245860068512,0.11733668341708542,0.09170854271356783,0.006631184446330082,739.5,0.43373493975903615,99.2375,5,WR,0.34,14.875,20.931250000000002,92.4375,150.55625000000003,2,RobeAn00,NA,no_history,0,0,19.125,4739.8125,266.0925,Jay Gruden,16,85,1,2
RobeAn00,Andre Roberts,00-0027691,88,3,2016,77,DET,yes,53.974999999999994,13,26.5625,2.0859862543072087,14.875,6.536864597213109,359,RobeAn00,0,RobeAn00,0,0,274.125,64.54323833027864,17,0.1418994413407821,0.06983240223463687,0.005484025643922994,0.4,3.175,1.5625,0.12270507378277698,0.4085540373258193,22.4375,3.388888888888889,22.3125,2.3333333333333335,9.5625,5.8374999999999995,77.5625,4.5625,17,6.381250000000001,76,4.75,16,0,0,27.333333333333332,0.3299014262049216,0.3299014262049216,0.08543417366946779,0.058823529411764705,0,273.0625,0.3548387096774194,32.40625,6,WR,0,275.1875,439.98125000000005,246.5,431.4812500000001,2,RobeAn00,58.3,4,0.06070921985815603,45.474999999999994,35.0625,4741.9375,329.9275,Jim Caldwell,16,64,1,3
RobeAn00,Andre Roberts,00-0027691,88,3,2017,-57,ATL,yes,2.3375000000000004,4,4.25,0.24892565789191037,1.0625,-1.89332136717104,20,RobeAn00,0,RobeAn00,0,0,34,67.57495590828924,9.5625,0.016666666666666666,0.030303030303030304,0.0017748710010118385,0.07142857142857142,0.24444444444444446,0.4444444444444444,0.02603144134817363,-0.21036904079678223,2.2222222222222223,3.175,26.5625,1.5625,17,3.388888888888889,22.3125,2.3333333333333335,9.5625,5.8374999999999995,73,4.5625,16,0.4085540373258193,0.12270507378277698,22.4375,0,0,0.1418994413407821,0.06983240223463687,0.005484025643922994,274.125,0.4,53.974999999999994,7,WR,0,26.5625,53.974999999999994,72.25,147.15625,2,RobeAn00,79.6,8,0.1284389489953632,88.29374999999999,49.9375,6347.375,453.64500000000004,Dan Quinn,16,85,1,3
RobeAn00,Andre Roberts,00-0027691,88,3,2018,-20,NYJ,yes,40.268750000000004,8,19.125,0,10.625,0,153,RobeAn00,0,RobeAn00,0,0,207.1875,61.5419768356327,13.8125,0.12847457627118647,0.061016949152542375,0,0.35714285714285715,2.9153846153846157,1.3846153846153846,0,0,11.76923076923077,0.24444444444444446,4.25,0.4444444444444444,9.5625,3.175,26.5625,1.5625,17,3.388888888888889,21,2.3333333333333335,9,-0.21036904079678223,0.02603144134817363,2.2222222222222223,0.12270507378277698,0.12270507378277698,0.016666666666666666,0.030303030303030304,0.0017748710010118385,34,0.07142857142857142,2.3375000000000004,8,WR,0,43.5625,55.46250000000001,150.875,210.16249999999982,2,RobeAn00,NA,no_history,0,0,20.1875,3719.8125,229.5425,Todd Bowles,16,64,1,4
RobeAn00,Andre Roberts,00-0027691,88,3,2019,-25,BUF,yes,6.05625,5,7.4375,0,3.1875,0,109,RobeAn00,0,RobeAn00,0,0,115.8125,64.62023205671119,12.75,0.027272727272727275,0.03349282296650718,0,0.17647058823529413,0.47500000000000003,0.5833333333333334,0,0,9.083333333333334,2.9153846153846157,19.125,1.3846153846153846,13.8125,0.24444444444444446,4.25,0.4444444444444444,9.5625,3.175,25,1.5625,16,0,0,11.76923076923077,0.02603144134817363,0.02603144134817363,0.12847457627118647,0.061016949152542375,0,207.1875,0.35714285714285715,40.268750000000004,9,WR,0,232.6875,398.33125,170,221.95625000000004,2,RobeAn00,49.8,2,-0.0039045553145336228,-1.9125,14.875,3274.625,190.485,Sean McDermott,16,106,1,3
RobeAn00,Andre Roberts,00-0027691,88,3,2020,0,BUF,no,7.54375,3,5.3125,0.30732567890513585,4.25,-1.6239815693115816,48,RobeAn00,0,RobeAn00,0,0,65.875,72.14646464646465,8.5,0.043827160493827164,0.030864197530864196,0.001785479616006599,0.26666666666666666,0.8875000000000001,0.625,0.03615596222413363,-0.2029976961639477,6,0.47500000000000003,7.4375,0.5833333333333334,12.75,2.9153846153846157,19.125,1.3846153846153846,13.8125,0.24444444444444446,4,0.4444444444444444,9,0,0,9.083333333333334,0,0,0.027272727272727275,0.03349282296650718,0,115.8125,0.17647058823529413,6.05625,10,WR,0.26,122.1875,267.74999999999994,53.125,70.44374999999982,2,RobeAn00,49.4,2,0.03302034428794992,22.418750000000003,23.375,3990.75,253.13,Sean McDermott,16,106,1,4
RobeAn00,Andre Roberts,00-0027691,88,3,2021,-50,HOU,yes,12.4,5,2,0,1,0,29,RobeAn00,0,RobeAn00,0,0,33,77.77777777777779,7,0.09323308270676692,0.015037593984962405,0,0.08333333333333333,1.7714285714285716,0.2857142857142857,0,0,4.142857142857143,0.8875000000000001,5.3125,0.625,8.5,0.47500000000000003,7.4375,0.5833333333333334,12.75,2.9153846153846157,18,1.3846153846153846,13,-0.2029976961639477,0.03615596222413363,6,0,0,0.043827160493827164,0.030864197530864196,0.001785479616006599,65.875,0.26666666666666666,7.54375,11,WR,0.31,227.375,339.25624999999997,266.6875,585.9687500000001,2,RobeAn00,NA,other,0,0,35.0625,5145.6875,346.07750000000004,David Culley,17,17,0,1
MoeaTo00,Tony Moeaki,00-0027695,93,3,2014,0,SEA,no,29.1125,6,13.8125,1.2510283674820744,8.5,5.328926035112269,103,MoeaTo00,0,MoeaTo00,0,0,211.4375,67.99799829616629,6.375,0.09163879598662208,0.043478260869565216,0.003937921282650637,0.34782608695652173,4.566666666666667,2.1666666666666665,0.19623974391875676,0.8881543391853781,17.166666666666668,5.62,59.5,3.7333333333333334,15.9375,0,0,0,0,0,0,0,0,-0.02405775611173171,0.3168870924090002,37.6,0,0,0.08363095238095238,0.05555555555555555,0.004715581732276789,964.75,0.5,89.56875,4,TE,0,0,0,145.5625,269.0250000000001,10,MoeaTo00,67.2,6,0.05613126079447323,34.53125,31.875,4284,298.85999999999996,Pete Carroll,16,218,1,5
MoeaTo00,Tony Moeaki,00-0027695,93,3,2015,178,ATL,yes,15.725,3,5.3125,0.2461313128239514,3.1875,3.7782323398278095,12,MoeaTo00,0,MoeaTo00,0,0,94.5625,73.52873977873978,9.5625,0.0783068783068783,0.026455026455026454,0.001225677250290452,0.2,1.6444444444444444,0.5555555555555556,0.025739222256099495,0.41980359331420103,1.3333333333333333,4.566666666666667,13.8125,2.1666666666666665,6.375,5.62,59.5,3.7333333333333334,15.9375,0,0,0,0,0.8881543391853781,0.19623974391875676,17.166666666666668,0.3168870924090002,0.3168870924090002,0.09163879598662208,0.043478260869565216,0.003937921282650637,211.4375,0.34782608695652173,29.1125,5,TE,0,44.625,66.19375,146.625,260.3125,10,MoeaTo00,66.8,6,0.09497206703910614,72.25,29.75,5055.375,321.215,Dan Quinn,16,85,0,1
GrahJi00,Jimmy Graham,00-0027696,95,3,2013,0,NO,no,322.46875,16,151.9375,8.834971211393915,91.375,40.560627029830506,1415,GrahJi00,0,GrahJi00,0,0,801.125,70.42386926029907,17,0.3553864168618267,0.16744730679156908,0.009736846630548466,0.5620915032679739,18.96875,8.9375,0.5197041889055244,2.5350391893644066,88.4375,15.813333333333336,143.4375,9,15.9375,0,0,0,0,0,0,0,0,1.3223565736958796,0.509812483064971,77,0,0,0.2983647798742139,0.16981132075471697,0.009619103454056055,738.4375,0.5862068965517241,252.02500000000003,3,TE,0,120.0625,173.39999999999998,97.75,199.21875,8,GrahJi00,66.8,6,0.0995956873315364,78.51875000000001,45.6875,5511.1875,403.1975,Sean Payton,16,241,0,7
GrahJi00,Jimmy Graham,00-0027696,95,3,2014,0,NO,no,244.26875,15,131.75,7.285467415667216,90.3125,22.10299337956508,1039,GrahJi00,0,GrahJi00,0,0,822.375,71.06544905243402,17,0.26304347826086955,0.14187643020594964,0.007845435364832107,0.6343283582089553,14.36875,7.75,0.42855690680395386,1.3814370862228176,64.9375,18.96875,151.9375,8.9375,17,15.813333333333336,143.4375,9,15.9375,0,0,0,0,2.5350391893644066,0.5197041889055244,88.4375,0.509812483064971,0.509812483064971,0.3553864168618267,0.16744730679156908,0.009736846630548466,801.125,0.5620915032679739,322.46875,4,TE,0,0,0,57.375,100.61875000000005,8,GrahJi00,69.1,7,0.09342105263157895,75.4375,43.5625,6078.5625,417.39250000000004,Sean Payton,16,241,1,8
GrahJi00,Jimmy Graham,00-0027696,95,3,2015,-205,SEA,yes,128.03125,11,78.625,6.198084805779541,51,25.523511100469445,676,GrahJi00,0,GrahJi00,0,0,604.5625,66.13789261198627,11.6875,0.18011958146487295,0.11061285500747384,0.0087197183586101,0.5714285714285714,10.954545454545455,6.7272727272727275,0.5303174165372869,2.3203191909517678,61.45454545454545,14.36875,131.75,7.75,17,18.96875,151.9375,8.9375,17,15.813333333333336,135,9,15,1.3814370862228176,0.42855690680395386,64.9375,0.5197041889055244,0.5197041889055244,0.26304347826086955,0.14187643020594964,0.007845435364832107,822.375,0.6343283582089553,244.26875,5,TE,0,131.75,244.26875,43.5625,76.18124999999999,8,GrahJi00,69.7,7,0.055485893416927896,37.6125,28.6875,4499.6875,294.73749999999995,Pete Carroll,16,218,1,6
GrahJi00,Jimmy Graham,00-0027696,95,3,2016,0,SEA,no,201.13125000000002,16,100.9375,6.866599580330153,69.0625,37.28118448221566,884,GrahJi00,0,GrahJi00,0,0,839.375,66.01913600253643,17,0.21269662921348315,0.10674157303370786,0.007261440402199766,0.6190476190476191,11.83125,5.9375,0.40391762237236195,2.3300740301384786,55.25,10.954545454545455,78.625,6.7272727272727275,11.6875,14.36875,131.75,7.75,17,18.96875,143,8.9375,16,2.3203191909517678,0.5303174165372869,61.45454545454545,0.42855690680395386,0.42855690680395386,0.18011958146487295,0.11061285500747384,0.0087197183586101,604.5625,0.5714285714285714,128.03125,6,TE,0.29,0,0,47.8125,75.96874999999989,8,GrahJi00,68.6,7,0.07774390243902439,54.1875,40.375,4854.5625,355.6825,Pete Carroll,16,218,1,7
GrahJi00,Jimmy Graham,00-0027696,95,3,2017,0,SEA,no,181.68750000000003,16,102,6.244690157208754,60.5625,0.6232090892374478,728,GrahJi00,0,GrahJi00,0,0,774.5625,66.6177131290915,17,0.20627261761158025,0.1158021712907117,0.007089692933750094,0.5377358490566038,10.687500000000002,6,0.3673347151299267,0.038950568077340486,45.5,11.83125,100.9375,5.9375,17,10.954545454545455,78.625,6.7272727272727275,11.6875,14.36875,124,7.75,16,2.3300740301384786,0.40391762237236195,55.25,0.5303174165372869,0.5303174165372869,0.21269662921348315,0.10674157303370786,0.007261440402199766,839.375,0.6190476190476191,201.13125000000002,7,TE,0,0,0,98.8125,110.07500000000002,8,GrahJi00,57.1,4,0.06781115879828326,50.3625,28.6875,5175.4375,321.76750000000004,Pete Carroll,16,218,1,8
GrahJi00,Jimmy Graham,00-0027696,95,3,2018,7,GB,yes,138.76250000000002,16,94.5625,5.450821830313642,58.4375,13.991619162682039,847,GrahJi00,0,GrahJi00,0,0,844.6875,67.16734584238723,17,0.14592178770949724,0.09944134078212291,0.00573205056096078,0.5555555555555556,8.162500000000001,5.5625,0.32063657825374364,0.8744761976676274,52.9375,10.687500000000002,102,6,17,11.83125,100.9375,5.9375,17,10.954545454545455,74,6.7272727272727275,11,0.038950568077340486,0.3673347151299267,45.5,0.40391762237236195,0.40391762237236195,0.20627261761158025,0.1158021712907117,0.007089692933750094,774.5625,0.5377358490566038,181.68750000000003,8,TE,0,153,274.975,143.4375,213.45624999999998,8,GrahJi00,72.4,8,0.10120000000000001,80.64375000000001,26.5625,3752.75,256.36,Mike McCarthy,12,204,1,13
