pfr_player_id,pfr_player_name,player_id,pick,round,season,pass_attempt_difference,starting_team,is_on_new_team,total_pts,total_games,points_per_game,total_targets,targets_per_game,wopr_per_game,epa_per_game,air_yards_per_game,total_wopr,pro_fr_id,estimated_pfr_id,new_pfr_id,display_name,fixed_pfr_id,season_snaps,avg_snap_rate,pts_per_snap,targets_per_snap,wopr_per_snap,points_ly,targets_ly,targets_pg_ly,total_games_ly,points_2y,targets_2y,targets_pg_2y,total_games_2y,points_3y,targets_3y,targets_pg_3y,total_games_3y,epa_pg_ly,wopr_pg_ly,air_yards_pg_ly,wopr_pg_2y,wopr_pg_3y,points_per_snap_ly,targets_per_snap_ly,wopr_per_snap_ly,total_snaps_ly,years_pro,position,total_positional_investment,targets_added_this_year,target_dropoff,combine_cluster,pfr_id,starter_qbr_ly,qbr_ly_bin
CoutKe00,Keke Coutee,00-0034366,103,4,2021,6,IND,1,1.5,1,1.5,1,1,0.07601691502215063,-0.1689153602346778,5,0.07601691502215063,CoutKe00,0,CoutKe00,0,0,33,68.69918699186992,0.011278195488721804,0.007518796992481203,5.715557520462453e-4,11.125000000000002,42.5,5,8.5,6.6,38.25,4.5,8.5,10.45,43.5625,6.833333333333333,6.375,1.3303343865933328,0.3150004556692233,47.125,0.26588269892074406,0.26588269892074406,0.2412308673469388,0.10841836734693877,0.006428580727943333,292,3,WR,0.05,0,94.5625,1,CoutKe00,41.9,1
CoutKe00,Keke Coutee,00-0034366,103,4,2022,0,IND,0,1,1,1,1,1,0.1049673202614379,-3.799164329539053,12,0.1049673202614379,CoutKe00,0,CoutKe00,0,0,2,50,0.00980392156862745,0.00980392156862745,0.0010290913751121362,1.5,1,1,1,11.125000000000002,42.5,5,8.5,6.6,38.25,4.5,8.5,-0.1689153602346778,0.07601691502215063,5,0.3150004556692233,0.3150004556692233,0.011278195488721804,0.007518796992481203,5.715557520462453e-4,33,4,WR,0.5,0,149,1,CoutKe00,52.2,3
CallAn00,Antonio Callaway,00-0034772,105,4,2018,0,CLE,0,140.56875000000002,17,8.26875,83.9375,4.9375,0.3503489941687846,-0.8144609329878898,68.3125,5.605583906700554,CallAn00,0,CallAn00,0,0,765,68.11209592092537,0.16250722543352603,0.09703757225433526,0.006480443822775207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.1,238,181.6875,2,CallAn00,NA,other
CallAn00,Antonio Callaway,00-0034772,105,4,2019,0,CLE,0,17.95625,4.25,4.2250000000000005,15.9375,3.75,0.2896861203591412,-1.8119518431998893,38.25,1.1587444814365648,CallAn00,0,CallAn00,0,0,151,62.99130806840615,0.07153884462151394,0.06349601593625498,0.004616511878233326,8.26875,83.9375,4.9375,17,0,0,0,0,0,0,0,0,-0.8144609329878898,0.3503489941687846,68.3125,0,0,0.16250722543352603,0.09703757225433526,0.006480443822775207,765,1,WR,0,294.3125,57.375,2,CallAn00,51.2,2
CallAn00,Antonio Callaway,00-0034772,105,4,2020,76,MIA,1,4.25,3.1875,1.3333333333333333,4.25,1.3333333333333333,0.06694058162986438,0.29945374668265384,9.333333333333334,0.20082174488959315,CallAn00,0,CallAn00,0,0,56,72.19785575048734,0.027243589743589744,0.027243589743589744,0.001287318877497392,4.2250000000000005,15.9375,3.75,4.25,8.26875,83.9375,4.9375,17,0,0,0,0,-1.8119518431998893,0.2896861203591412,38.25,0.3503489941687846,0.3503489941687846,0.07153884462151394,0.06349601593625498,0.004616511878233326,151,2,WR,0,13.8125,124.3125,2,CallAn00,68.3,7
HernCh00,Chris Herndon,00-0034766,107,4,2018,0,NYJ,0,120.27499999999999,14.875,8.085714285714285,59.5,4,0.275196485028004,0.9961893701693043,42.57142857142857,3.8527507903920557,HernCh00,0,HernCh00,0,0,625,62.54200644612081,0.16589655172413792,0.08206896551724138,0.005314139021230422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0,43.5625,150.875,8,HernCh00,NA,no_history
HernCh00,Chris Herndon,00-0034766,107,4,2019,0,NYJ,0,1.8062500000000001,1.0625,1.7000000000000002,2.125,2,0.15,-1.4842536669663575,12,0.15,HernCh00,0,HernCh00,0,0,18,64.28571428571428,0.01530720338983051,0.018008474576271187,0.001271186440677966,8.085714285714285,59.5,4,14.875,0,0,0,0,0,0,0,0,0.9961893701693043,0.275196485028004,42.57142857142857,0,0,0.16589655172413792,0.08206896551724138,0.005314139021230422,625,1,TE,0.21,272,179.5625,8,HernCh00,45.9,2
HernCh00,Chris Herndon,00-0034766,107,4,2020,0,NYJ,0,78.30625,11.6875,6.7,47.8125,4.090909090909091,0.2916636185748571,0.155835744507398,28,3.208299804323428,HernCh00,0,HernCh00,0,0,675,61.90662143173972,0.10104032258064517,0.06169354838709677,0.004139741682997972,1.7000000000000002,2.125,2,1.0625,8.085714285714285,59.5,4,14.875,0,0,0,0,-1.4842536669663575,0.15,12,0.275196485028004,0.275196485028004,0.01530720338983051,0.018008474576271187,0.001271186440677966,18,2,TE,0,92.4375,188.0625,8,HernCh00,45.6,1
HernCh00,Chris Herndon,00-0034766,107,4,2021,17,MIN,1,14,5,2.8,7,1.4,0.06866871443625461,0.38046679728431626,5.8,0.34334357218127304,HernCh00,0,HernCh00,0,0,184,68.03792362531834,0.04929577464788732,0.02464788732394366,0.001208956240074905,6.7,47.8125,4.090909090909091,11.6875,1.7000000000000002,2.125,2,1.0625,8.085714285714285,59.5,4,14.875,0.155835744507398,0.2916636185748571,28,0.15,0.15,0.10104032258064517,0.06169354838709677,0.004139741682997972,675,3,TE,0.11,17,141.3125,8,HernCh00,55.8,3
HamiDa01,DaeSean Hamilton,00-0034370,113,4,2018,0,DEN,0,70.44375000000001,8.5,8.287500000000001,48.875,5.75,0.33738295352164904,0.7897623631943134,49.625,2.6990636281731923,HamiDa01,0,HamiDa01,0,0,471,66.67633000046608,0.12336908931698776,0.0855954465849387,0.004726906529199986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.59,1.0625,164.6875,6,HamiDa01,73.3,8
HamiDa01,DaeSean Hamilton,00-0034370,113,4,2019,0,DEN,0,67.68124999999999,12.75,5.308333333333333,55.25,4.333333333333333,0.313862149675597,-0.07197042604431747,35.25,3.766345796107164,HamiDa01,0,HamiDa01,0,0,653,63.290087246649115,0.08988213811420982,0.07337317397078354,0.005001787245826247,8.287500000000001,48.875,5.75,8.5,0,0,0,0,0,0,0,0,0.7897623631943134,0.33738295352164904,49.625,0,0,0.12336908931698776,0.0855954465849387,0.004726906529199986,471,1,WR,0.09,0,91.375,6,HamiDa01,NA,other
HamiDa01,DaeSean Hamilton,00-0034370,113,4,2020,0,DEN,0,66.19375,12.75,5.191666666666666,46.75,3.6666666666666665,0.26980470432949627,-0.7190650444557654,49.25,3.2376564519539555,HamiDa01,0,HamiDa01,0,0,534,67.46150927681852,0.10440654574132491,0.07373817034700315,0.005106713646615072,5.308333333333333,55.25,4.333333333333333,12.75,8.287500000000001,48.875,5.75,8.5,0,0,0,0,-0.07197042604431747,0.313862149675597,35.25,0.33738295352164904,0.33738295352164904,0.08988213811420982,0.07337317397078354,0.005001787245826247,653,2,WR,1.41,23.375,37.1875,6,HamiDa01,NA,no_history
DissWi00,Will Dissly,00-0034159,120,4,2018,0,SEA,0,37.825,4.25,8.9,14.875,3.5,0.25436816974210097,2.050074941238563,35.25,1.0174726789684039,DissWi00,0,DissWi00,0,0,127,64.54536353024378,0.1666299559471366,0.06552863436123348,0.004482258497658167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0,173.1875,233.75,7,DissWi00,62.4,5
DissWi00,Will Dissly,00-0034159,120,4,2019,0,SEA,0,78.51875,6.375,12.316666666666665,28.6875,4.5,0.3419358980470193,3.118153855001926,42.666666666666664,2.0516153882821158,DissWi00,0,DissWi00,0,0,249,71.52617222069298,0.2249820916905444,0.08219914040114613,0.005878554121152194,8.9,14.875,3.5,4.25,0,0,0,0,0,0,0,0,2.050074941238563,0.25436816974210097,35.25,0,0,0.1666299559471366,0.06552863436123348,0.004482258497658167,127,1,TE,0,25.5,115.8125,7,DissWi00,63.3,5
DissWi00,Will Dissly,00-0034159,120,4,2020,0,SEA,0,64.91875,14.875,4.364285714285715,30.8125,2.0714285714285716,0.11011036178465491,0.42165462599535075,9.857142857142858,1.5415450649851687,DissWi00,0,DissWi00,0,0,557,66.73937883559816,0.09881088280060883,0.046898782343987824,0.002346339520525371,12.316666666666665,28.6875,4.5,6.375,8.9,14.875,3.5,4.25,0,0,0,0,3.118153855001926,0.3419358980470193,42.666666666666664,0.25436816974210097,0.25436816974210097,0.2249820916905444,0.08219914040114613,0.005878554121152194,249,2,TE,0.22,87.125,115.8125,7,DissWi00,71.5,7
DissWi00,Will Dissly,00-0034159,120,4,2021,0,SEA,0,50.099999999999994,12,4.175,26,2.1666666666666665,0.13906934435985363,0.9811807359025503,9.333333333333334,1.6688321323182436,DissWi00,0,DissWi00,0,0,512,58.51524974992604,0.0818627450980392,0.042483660130718956,0.0027268498894088946,4.364285714285715,30.8125,2.0714285714285716,14.875,12.316666666666665,28.6875,4.5,6.375,8.9,14.875,3.5,4.25,0.42165462599535075,0.11011036178465491,9.857142857142858,0.3419358980470193,0.3419358980470193,0.09881088280060883,0.046898782343987824,0.002346339520525371,557,3,TE,0,65.875,131.75,7,DissWi00,67.1,6
DissWi00,Will Dissly,00-0034159,120,4,2022,0,SEA,0,86.90000000000002,15,5.793333333333335,38,2.533333333333333,0.1572453116028999,1.7592036116247376,13.733333333333333,2.3586796740434983,DissWi00,0,DissWi00,0,0,569,63.36620813317929,0.1298953662182362,0.05680119581464873,0.0035256796323520152,4.175,26,2.1666666666666665,12,4.364285714285715,30.8125,2.0714285714285716,14.875,12.316666666666665,28.6875,4.5,6.375,0.9811807359025503,0.13906934435985363,9.333333333333334,0.11011036178465491,0.11011036178465491,0.0818627450980392,0.042483660130718956,0.0027268498894088946,512,4,TE,0,181,103,7,DissWi00,45.8,2
DissWi00,Will Dissly,00-0034159,120,4,2023,0,SEA,0,11.6,4,2.9,7,1.75,0.10594912950726008,0.8125167716352735,5,0.42379651802904034,DissWi00,0,DissWi00,0,0,183,59.942246431944206,0.04098939929328622,0.024734982332155476,0.0014975141979824747,5.793333333333335,38,2.533333333333333,15,4.175,26,2.1666666666666665,12,4.364285714285715,30.8125,2.0714285714285716,14.875,1.7592036116247376,0.1572453116028999,13.733333333333333,0.13906934435985363,0.13906934435985363,0.1298953662182362,0.05680119581464873,0.0035256796323520152,569,5,TE,0,0,63,7,DissWi00,62.8,5
SmytDu00,Durham Smythe,00-0034798,123,4,2018,0,MIA,0,11.6875,6.375,1.8333333333333333,11.6875,1.8333333333333333,0.14092886198713683,-1.2286180453957058,7.833333333333333,0.845573171922821,SmytDu00,0,SmytDu00,0,0,176,57.29446710903062,0.042346014492753624,0.042346014492753624,0.0030636709127638442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0.58,191.25,257.125,9,SmytDu00,48.6,2
SmytDu00,Durham Smythe,00-0034798,123,4,2019,0,MIA,0,14.34375,8.5,1.6875,14.875,1.75,0.09511518466763232,-0.4967127308154886,17.25,0.7609214773410585,SmytDu00,0,SmytDu00,0,0,482,67.38045185488899,0.02464561855670103,0.025558419243986254,0.0013074252187990697,1.8333333333333333,11.6875,1.8333333333333333,6.375,0,0,0,0,0,0,0,0,-1.2286180453957058,0.14092886198713683,7.833333333333333,0,0,0.042346014492753624,0.042346014492753624,0.0030636709127638442,176,1,TE,0,37.1875,172.125,9,SmytDu00,39.2,1
SmytDu00,Durham Smythe,00-0034798,123,4,2020,0,MIA,0,62.474999999999994,13.8125,4.523076923076923,30.8125,2.230769230769231,0.1309875734015267,1.0783741959149156,8.76923076923077,1.702838454219847,SmytDu00,0,SmytDu00,0,0,448,66.56570103244349,0.11400547445255474,0.0562271897810219,0.00310736944200702,1.6875,14.875,1.75,8.5,1.8333333333333333,11.6875,1.8333333333333333,6.375,0,0,0,0,-0.4967127308154886,0.09511518466763232,17.25,0.14092886198713683,0.14092886198713683,0.02464561855670103,0.025558419243986254,0.0013074252187990697,482,2,TE,0,29.75,124.3125,9,SmytDu00,68.3,7
SmytDu00,Durham Smythe,00-0034798,123,4,2021,0,MIA,0,70,15,4.666666666666667,41,2.7333333333333334,0.1690369643868842,0.9978855845887059,17.333333333333332,2.535554465803263,SmytDu00,0,SmytDu00,0,0,716,67.87121026265228,0.0857843137254902,0.05024509803921569,0.0031072971394647832,4.523076923076923,30.8125,2.230769230769231,13.8125,1.6875,14.875,1.75,8.5,1.8333333333333333,11.6875,1.8333333333333333,6.375,1.0783741959149156,0.1309875734015267,8.76923076923077,0.09511518466763232,0.09511518466763232,0.11400547445255474,0.0562271897810219,0.00310736944200702,448,3,TE,0.35,90.3125,4.25,9,SmytDu00,44.8,1
SmytDu00,Durham Smythe,00-0034798,123,4,2022,0,MIA,0,40,12,3.3333333333333335,20,1.6666666666666667,0,0,6.583333333333333,0,SmytDu00,0,SmytDu00,0,0,557,61.18962662111113,0.060882800608828,0.030441400304414,0,4.666666666666667,41,2.7333333333333334,15,4.523076923076923,30.8125,2.230769230769231,13.8125,1.6875,14.875,1.75,8.5,0.9978855845887059,0.1690369643868842,17.333333333333332,0.1309875734015267,0.1309875734015267,0.0857843137254902,0.05024509803921569,0.0031072971394647832,716,4,TE,0,240,207,9,SmytDu00,55.7,3
SmytDu00,Durham Smythe,00-0034798,123,4,2023,0,MIA,0,33.800000000000004,7,4.828571428571429,22,3.142857142857143,0.17332769705879805,1.530053439186009,19.142857142857142,1.2132938794115864,SmytDu00,0,SmytDu00,0,0,446,64.1203739645024,0.061904761904761914,0.040293040293040296,0.002222149962292283,3.3333333333333335,20,1.6666666666666667,12,4.666666666666667,41,2.7333333333333334,15,4.523076923076923,30.8125,2.230769230769231,13.8125,0,0,6.583333333333333,0.1690369643868842,0.1690369643868842,0.060882800608828,0.030441400304414,0,557,5,TE,0,76,109,9,SmytDu00,70.6,7
ScotJa02,Jaleel Scott,00-0034267,132,4,2019,0,BAL,0,1.7000000000000002,1.0625,1.6,3.1875,3,0.42722222222222217,-1.3548586406977847,39,0.42722222222222217,ScotJa02,0,ScotJa02,0,0,17,68,0.014529914529914532,0.027243589743589744,0.003651471984805318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,1.02,68,270.9375,5,ScotJa02,42.6,1
ScotJa02,Jaleel Scott,00-0034267,132,4,2020,81,NYJ,1,2.7625,1.0625,2.6,1.0625,1,0.10584239130434783,1.1558837895281613,13,0.10584239130434783,ScotJa02,0,ScotJa02,0,0,9,52.94117647058823,0.025344036697247708,0.00974770642201835,9.710311128839251e-4,1.6,3.1875,3,1.0625,0,0,0,0,0,0,0,0,-1.3548586406977847,0.42722222222222217,39,0,0,0.014529914529914532,0.027243589743589744,0.003651471984805318,17,1,WR,0.46,89.25,188.0625,5,ScotJa02,45.6,1
MoorJM00,J'Mon Moore,00-0034268,133,4,2018,0,GB,0,3.71875,2.125,1.75,3.1875,1.5,0.07634814773996831,-0.2438121093728114,9.5,0.15269629547993663,MoorJM00,0,MoorJM00,0,0,74,65.81110413514065,0.02137212643678161,0.018318965517241378,8.775649165513599e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.17,153,143.4375,no_combine_cluster,NA,72.4,8
SchuDa00,Dalton Schultz,00-0034383,137,4,2018,0,DAL,0,25.075000000000003,7.4375,3.3714285714285714,18.0625,2.4285714285714284,0.12049462127335722,0.5337580058923257,10,0.8434623489135006,SchuDa00,0,SchuDa00,0,0,300,69.27131250781741,0.06268750000000001,0.04515625,0.0021086558722837514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0,156.1875,249.6875,10,SchuDa00,70,7
SchuDa00,Dalton Schultz,00-0034383,137,4,2019,0,DAL,0,1.7000000000000002,2.125,0.8,2.125,1,0.05310121006572187,-0.17829582991544157,10,0.10620242013144374,SchuDa00,0,SchuDa00,0,0,117,72.85117033043234,0.00783410138248848,0.009792626728110598,4.894120743384504e-4,3.3714285714285714,18.0625,2.4285714285714284,7.4375,0,0,0,0,0,0,0,0,0.5337580058923257,0.12049462127335722,10,0,0,0.06268750000000001,0.04515625,0.0021086558722837514,300,1,TE,0,64.8125,182.75,10,SchuDa00,55.2,3
SchuDa00,Dalton Schultz,00-0034383,137,4,2020,0,DAL,0,155.65625000000003,17,9.156250000000002,94.5625,5.5625,0.3053799791115428,0.8175964527121484,35.8125,4.886079665784685,SchuDa00,0,SchuDa00,0,0,973,71.61734825910347,0.1450664026095061,0.08812907735321529,0.004553662316667926,0.8,2.125,1,2.125,3.3714285714285714,18.0625,2.4285714285714284,7.4375,0,0,0,0,-0.17829582991544157,0.05310121006572187,10,0.12049462127335722,0.12049462127335722,0.00783410138248848,0.009792626728110598,4.894120743384504e-4,117,2,TE,0,15.9375,212.5,10,SchuDa00,NA,other
SchuDa00,Dalton Schultz,00-0034383,137,4,2021,0,DAL,0,208.8,17,12.282352941176471,104,6.117647058823529,0.3597503127279047,2.7197696374641005,43.1764705882353,6.11575531637438,SchuDa00,0,SchuDa00,0,0,993,72.20568493827344,0.19103385178408053,0.09515096065873742,0.005595384552950028,9.156250000000002,94.5625,5.5625,17,0.8,2.125,1,2.125,3.3714285714285714,18.0625,2.4285714285714284,7.4375,0.8175964527121484,0.3053799791115428,35.8125,0.05310121006572187,0.05310121006572187,0.1450664026095061,0.08812907735321529,0.004553662316667926,973,3,TE,0,3.1875,15.9375,10,SchuDa00,71.9,8
SchuDa00,Dalton Schultz,00-0034383,137,4,2022,0,DAL,0,142.70000000000002,15,9.513333333333334,89,5.933333333333334,0.3806147436183063,-0.022636506440383286,42.93333333333333,5.709221154274594,SchuDa00,0,SchuDa00,0,0,817,68.78808934801665,0.15561613958560525,0.0970556161395856,0.006225977267475021,12.282352941176471,104,6.117647058823529,17,9.156250000000002,94.5625,5.5625,17,0.8,2.125,1,2.125,2.7197696374641005,0.3597503127279047,43.1764705882353,0.3053799791115428,0.3053799791115428,0.19103385178408053,0.09515096065873742,0.005595384552950028,993,4,TE,0.19,81,201,10,SchuDa00,60.5,4
SchuDa00,Dalton Schultz,00-0034383,137,4,2023,23,HOU,1,101.1,9,11.233333333333333,56,6.222222222222222,0.38773176051915864,2.020973308336729,44.666666666666664,3.489585844672428,SchuDa00,0,SchuDa00,0,0,371,67.41557063280355,0.2146496815286624,0.11889596602972399,0.007408887143678191,9.513333333333334,89,5.933333333333334,15,12.282352941176471,104,6.117647058823529,17,9.156250000000002,94.5625,5.5625,17,-0.022636506440383286,0.3806147436183063,42.93333333333333,0.3597503127279047,0.3597503127279047,0.15561613958560525,0.0970556161395856,0.006225977267475021,817,5,TE,0,165,313,10,SchuDa00,NA,other
WatsJu01,Justin Watson,00-0034386,144,5,2018,0,TB,0,1.59375,3.1875,0.5,3.1875,1,0.052066349123905155,-0.6303418766086301,5,0.15619904737171547,WatsJu01,0,WatsJu01,0,0,73,69.87554112554112,0.00921242774566474,0.01842485549132948,9.028846668885287e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0,0,2.125,no_combine_cluster,NA,NA,other
WatsJu01,Justin Watson,00-0034386,144,5,2019,0,TB,0,45.581250000000004,6.375,7.150000000000001,27.625,4.333333333333333,0.2636396730161541,0.31934806718648295,58.666666666666664,1.5818380380969246,WatsJu01,0,WatsJu01,0,0,230,75.52644818949167,0.13812500000000003,0.08371212121212121,0.004793448600293711,0.5,3.1875,1,3.1875,0,0,0,0,0,0,0,0,-0.6303418766086301,0.052066349123905155,5,0,0,0.00921242774566474,0.01842485549132948,9.028846668885287e-4,73,1,WR,0.07,26.5625,196.5625,no_combine_cluster,NA,66.2,6
WatsJu01,Justin Watson,00-0034386,144,5,2020,0,TB,0,17.424999999999997,3.1875,5.466666666666666,11.6875,3.6666666666666665,0.22121726210872983,-4.2995663666903665,35.333333333333336,0.6636517863261895,WatsJu01,0,WatsJu01,0,0,158,65.58605938206418,0.06753875968992247,0.04530038759689922,0.0025722937454503467,7.150000000000001,27.625,4.333333333333333,6.375,0.5,3.1875,1,3.1875,0,0,0,0,0.31934806718648295,0.2636396730161541,58.666666666666664,0.052066349123905155,0.052066349123905155,0.13812500000000003,0.08371212121212121,0.004793448600293711,230,2,WR,0.12,8.5,90.3125,no_combine_cluster,NA,55.7,3
WatsJu01,Justin Watson,00-0034386,144,5,2022,0,KC,0,58.50000000000001,17,3.4411764705882355,34,2,0.18627352783028717,0.4457250399932408,37.470588235294116,3.1666499731148816,WatsJu01,0,WatsJu01,0,0,494,67.41723626249922,0.0984848484848485,0.05723905723905724,0.005331060560799464,5.466666666666666,11.6875,3.6666666666666665,3.1875,7.150000000000001,27.625,4.333333333333333,6.375,0.5,3.1875,1,3.1875,-4.2995663666903665,0.22121726210872983,35.333333333333336,0.2636396730161541,0.2636396730161541,0.06753875968992247,0.04530038759689922,0.0025722937454503467,158,4,WR,0.5,83,279,no_combine_cluster,NA,67.7,7
WatsJu01,Justin Watson,00-0034386,144,5,2023,0,KC,0,39.6,8,4.95,25,3.125,0.3257140154760244,1.0139740431695827,67.125,2.6057121238081953,WatsJu01,0,WatsJu01,0,0,241,67.50411039229489,0.11612903225806452,0.07331378299120235,0.00764138452729676,3.4411764705882355,34,2,17,5.466666666666666,11.6875,3.6666666666666665,3.1875,7.150000000000001,27.625,4.333333333333333,6.375,0.4457250399932408,0.18627352783028717,37.470588235294116,0.22121726210872983,0.22121726210872983,0.0984848484848485,0.05723905723905724,0.005331060560799464,494,5,WR,0.49,70,148,no_combine_cluster,NA,79,8
FumaTr00,Troy Fumagalli,00-0034393,156,5,2019,0,DEN,0,16.7875,6.375,2.6333333333333337,9.5625,1.5,0.09595463023160321,0.1755447896430269,6.833333333333333,0.5757277813896192,FumaTr00,0,FumaTr00,0,0,156,63.63130598209087,0.065576171875,0.037353515625,0.0022489366460532,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0.77,0,91.375,8,FumaTr00,NA,other
FumaTr00,Troy Fumagalli,00-0034393,156,5,2020,0,DEN,0,23.375,7.4375,3.142857142857143,15.9375,2.142857142857143,0.15800443681890375,-0.7498179273887737,15.714285714285714,1.1060310577323262,FumaTr00,0,FumaTr00,0,0,135,65.4234376432121,0.09946808510638298,0.0678191489361702,0.004706515139286494,2.6333333333333337,9.5625,1.5,6.375,0,0,0,0,0,0,0,0,0.1755447896430269,0.09595463023160321,6.833333333333333,0,0,0.065576171875,0.037353515625,0.0022489366460532,156,1,TE,0.22,23.375,37.1875,8,FumaTr00,NA,no_history
ConkTy00,Tyler Conklin,00-0034270,157,5,2018,0,MIN,0,13.49375,4.25,3.1750000000000003,7.4375,1.75,0.16002003525675484,1.0300915176048875,14.75,0.6400801410270194,IzzoRy00,0,ConkTy00,0,ConkTy00,146,65.4158861971362,0.05485264227642277,0.030233739837398375,0.002601951792792762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,TE,0,51,48.875,9,IzzoRy00,56.2,3
ConkTy00,Tyler Conklin,00-0034270,157,5,2019,0,MIN,0,14.662500000000001,5.3125,2.7600000000000002,10.625,2,0.1477381074100681,0.41436742085497824,12.2,0.7386905370503405,IzzoRy00,0,ConkTy00,0,ConkTy00,274,65.21554283970795,0.03920454545454546,0.028409090909090908,0.001975108387835135,3.1750000000000003,7.4375,1.75,4.25,0,0,0,0,0,0,0,0,1.0300915176048875,0.16002003525675484,14.75,0,0,0.05485264227642277,0.030233739837398375,0.002601951792792762,146,1,TE,0.52,0,46.75,9,IzzoRy00,59.5,4
ConkTy00,Tyler Conklin,00-0034270,157,5,2020,0,MIN,0,47.175,7.4375,6.3428571428571425,27.625,3.7142857142857144,0.20284043878721184,1.1320386734691315,16.285714285714285,1.4198830715104829,IzzoRy00,0,ConkTy00,0,ConkTy00,449,67.97896764704129,0.08592896174863388,0.05031876138433516,0.002586307962678475,2.7600000000000002,10.625,2,5.3125,3.1750000000000003,7.4375,1.75,4.25,0,0,0,0,0.41436742085497824,0.1477381074100681,12.2,0.16002003525675484,0.16002003525675484,0.03920454545454546,0.028409090909090908,0.001975108387835135,274,2,TE,0,37.1875,121.125,9,IzzoRy00,60.4,4
ConkTy00,Tyler Conklin,00-0034270,157,5,2021,0,MIN,0,138.3,17,8.13529411764706,87,5.117647058823529,0.3033860377954061,0.6800939482338517,27.294117647058822,5.1575626425219046,IzzoRy00,0,ConkTy00,0,ConkTy00,924,67.10413476833,0.13505859375,0.0849609375,0.005036682268087797,6.3428571428571425,27.625,3.7142857142857144,7.4375,2.7600000000000002,10.625,2,5.3125,3.1750000000000003,7.4375,1.75,4.25,1.1320386734691315,0.20284043878721184,16.285714285714285,0.1477381074100681,0.1477381074100681,0.08592896174863388,0.05031876138433516,0.002586307962678475,449,3,TE,0.11,64.8125,141.3125,9,IzzoRy00,55.8,3
ConkTy00,Tyler Conklin,00-0034270,157,5,2022,-1,NYJ,1,131.50000000000003,17,7.735294117647061,87,5.117647058823529,0.3160878168258709,0.14207659512675644,34.94117647058823,5.373492886039805,IzzoRy00,0,ConkTy00,0,ConkTy00,861,65.51987487432389,0.13683662851196673,0.09053069719042664,0.0055915638772526585,8.13529411764706,87,5.117647058823529,17,6.3428571428571425,27.625,3.7142857142857144,7.4375,2.7600000000000002,10.625,2,5.3125,0.6800939482338517,0.3033860377954061,27.294117647058822,0.20284043878721184,0.20284043878721184,0.13505859375,0.0849609375,0.005036682268087797,924,4,TE,0.27,63,208,9,IzzoRy00,NA,other
ConkTy00,Tyler Conklin,00-0034270,157,5,2023,0,NYJ,0,55.3,8,6.9125,35,4.375,0.3019636072809028,-0.16845136215311252,31.875,2.4157088582472226,IzzoRy00,0,ConkTy00,0,ConkTy00,348,62.1893020014349,0.12343749999999999,0.078125,0.005392207272873264,7.735294117647061,87,5.117647058823529,17,8.13529411764706,87,5.117647058823529,17,6.3428571428571425,27.625,3.7142857142857144,7.4375,0.14207659512675644,0.3160878168258709,34.94117647058823,0.3033860377954061,0.3033860377954061,0.13683662851196673,0.09053069719042664,0.0055915638772526585,861,5,TE,0.06,184,197,9,IzzoRy00,NA,other
FounDa00,Daurice Fountain,00-0034395,159,5,2020,0,IND,0,4.5687500000000005,2.125,2.1500000000000004,3.1875,1.5,0.15059015019315447,0.29233216552529484,14,0.30118030038630894,FounDa00,0,FounDa00,0,0,64,65.84325396825396,0.027858231707317077,0.019435975609756097,0.0018364652462579813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.71,25.5,120.0625,no_combine_cluster,NA,50.5,2
ValdMa00,Marquez Valdes-Scantling,00-0034272,174,5,2018,0,GB,0,117.93750000000001,15.9375,7.400000000000001,77.5625,4.866666666666666,0.30463588983198864,0.546272883595348,59.266666666666666,4.5695383474798295,ValdMa00,0,ValdMa00,0,0,691,67.49832976755994,0.1490992414664981,0.09805625790139065,0.0057769132079391015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,WR,0.25,153,143.4375,5,ValdMa00,72.4,8
